"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
7.600000000E0,9.910953959E-1,-9.454221834E-3,4.820321555E-2
7.700000000E0,9.500827153E-1,-4.926847998E-3,4.207794506E-2
7.800000000E0,9.090700347E-1,-1.797633729E-2,3.755057123E-2
7.900000000E0,8.096009683E-1,-3.062635242E-3,3.049319437E-2
8.000000000E0,7.014766285E-1,-6.391586592E-3,3.568635847E-2
8.100000000E0,5.547364530E-1,1.331580540E-4,2.130528864E-2
8.200000000E0,4.438157940E-1,-3.328951350E-3,3.036003631E-2
8.300000000E0,3.295661836E-1,6.791060754E-3,2.796319134E-2
8.400000000E0,2.416818680E-1,3.994741620E-4,2.436792388E-2
8.500000000E0,1.584580843E-1,3.062635242E-3,2.609897858E-2
8.600000000E0,9.800432774E-2,5.060006052E-3,2.063949837E-2
8.700000000E0,1.039964402E-1,8.388957402E-3,2.170476280E-2
8.800000000E0,1.158475070E-1,6.125270484E-3,1.970739199E-2
8.900000000E0,1.703091511E-1,3.994741620E-3,2.077265642E-2
9.000000000E0,2.308960656E-1,9.720537942E-3,2.103897253E-2
9.100000000E0,3.362240864E-1,3.462109404E-3,2.383529167E-2
9.200000000E0,4.511394870E-1,1.198422486E-3,3.182477491E-2
9.300000000E0,5.668538359E-1,3.462109404E-3,3.235740712E-2
9.400000000E0,6.776413368E-1,1.331580540E-4,2.476739804E-2
9.500000000E0,8.170578193E-1,-2.663161080E-4,4.061320647E-2
9.600000000E0,8.675247218E-1,-9.321063780E-4,3.036003631E-2
9.700000000E0,9.078716122E-1,9.187905726E-3,4.487426420E-2
9.800000000E0,9.514142958E-1,-8.522115456E-3,3.755057123E-2
9.900000000E0,9.412942837E-1,-2.090581448E-2,4.154531285E-2
1.000000000E1,8.484831201E-1,-1.238369902E-2,3.408846182E-2
1.010000000E1,7.221161268E-1,3.195793296E-3,3.981425815E-2
1.020000000E1,6.105296776E-1,-5.459480214E-3,3.475425209E-2
1.030000000E1,4.856274229E-1,2.396844972E-3,3.129214269E-2
1.040000000E1,3.637878035E-1,5.060006052E-3,3.422161988E-2
1.050000000E1,2.928145607E-1,2.396844972E-3,2.916161383E-2
1.060000000E1,1.962749716E-1,-6.657902700E-4,1.997370810E-2
1.070000000E1,1.456749111E-1,2.663161080E-4,2.556634637E-2
1.080000000E1,1.139832942E-1,9.454221834E-3,2.263686918E-2
1.090000000E1,1.274322577E-1,5.193164106E-3,2.037318226E-2
1.100000000E1,1.484712302E-1,1.291633124E-2,1.850896951E-2
1.110000000E1,2.157160475E-1,6.657902700E-3,2.916161383E-2
1.120000000E1,3.117230044E-1,4.127899674E-3,2.530003026E-2
1.130000000E1,4.067978550E-1,7.057376862E-3,2.303634334E-2
1.140000000E1,5.331648482E-1,3.861583566E-3,3.781688734E-2
1.150000000E1,6.423544525E-1,-4.261057728E-3,3.621899069E-2
1.160000000E1,7.865646250E-1,-5.592638268E-3,5.126585079E-2
1.170000000E1,8.512794392E-1,1.331580540E-3,4.554005447E-2
1.180000000E1,9.210542595E-1,-1.065264432E-2,4.127899674E-2
1.190000000E1,9.741843231E-1,-2.143844669E-2,3.968110009E-2
1.200000000E1,8.972189679E-1,-7.989483240E-4,3.169161685E-2
1.210000000E1,8.402273207E-1,-6.791060754E-3,3.648530680E-2
1.220000000E1,7.418235188E-1,1.025317016E-2,3.209109101E-2
1.230000000E1,6.591323673E-1,-6.258428538E-3,3.675162290E-2
1.240000000E1,5.230448361E-1,6.125270484E-3,2.649845275E-2
1.250000000E1,4.046673261E-1,6.657902700E-3,3.169161685E-2
1.260000000E1,3.179814330E-1,5.858954376E-3,2.889529772E-2
1.270000000E1,2.190449988E-1,1.344896345E-2,2.210423696E-2
1.280000000E1,1.817607437E-1,3.062635242E-3,2.649845275E-2
1.290000000E1,1.360875312E-1,-5.326322160E-4,1.944107588E-2
1.300000000E1,1.328917379E-1,1.624528259E-2,1.624528259E-2
1.310000000E1,1.669801997E-1,6.125270484E-3,2.143844669E-2
1.320000000E1,2.129197283E-1,8.788431564E-3,3.022687826E-2
1.330000000E1,2.896187674E-1,5.326322160E-3,2.743055912E-2
1.340000000E1,3.888215177E-1,-7.989483240E-4,3.049319437E-2
1.350000000E1,5.037369183E-1,-3.328951350E-3,2.902845577E-2
1.360000000E1,5.456817053E-1,1.771002118E-2,1.624528259E-2
1.370000000E1,7.091997956E-1,-7.190534916E-3,3.901530982E-2
1.380000000E1,8.150604485E-1,-3.861583566E-3,3.715109707E-2
1.390000000E1,8.812400014E-1,-1.731054702E-3,3.528688431E-2
1.400000000E1,9.366337518E-1,-1.291633124E-2,5.179848301E-2
1.410000000E1,9.108010894E-1,-9.720537942E-3,3.648530680E-2
1.420000000E1,8.643289285E-1,-8.655273510E-3,4.101268063E-2
1.430000000E1,7.431550994E-1,1.118527654E-2,3.022687826E-2
1.440000000E1,6.701844858E-1,6.924218808E-3,3.222424907E-2
1.450000000E1,5.589975107E-1,2.130528864E-3,2.716424302E-2
1.460000000E1,4.629905538E-1,3.595267458E-3,2.423476583E-2
1.470000000E1,3.544667397E-1,1.304948929E-2,2.356897556E-2
1.480000000E1,2.680471627E-1,5.992112430E-3,2.889529772E-2
1.490000000E1,2.073270901E-1,2.796319134E-3,2.623213664E-2
1.500000000E1,1.688444125E-1,1.025317016E-2,1.944107588E-2
1.510000000E1,1.652491450E-1,9.587379888E-3,2.623213664E-2
1.520000000E1,1.592570326E-1,5.459480214E-3,2.543318831E-2
1.530000000E1,2.150502572E-1,5.193164106E-3,2.623213664E-2
1.540000000E1,2.786998070E-1,1.198422486E-3,2.609897858E-2
1.550000000E1,3.439472535E-1,1.065264432E-2,2.783003329E-2
1.560000000E1,4.536694900E-1,4.660531890E-3,2.330265945E-2
1.570000000E1,5.627259362E-1,6.524744646E-3,4.101268063E-2
1.580000000E1,6.740460693E-1,-5.193164106E-3,3.302319739E-2
1.590000000E1,7.669903910E-1,-1.331580540E-4,4.554005447E-2
1.600000000E1,8.229167737E-1,8.788431564E-3,3.542004236E-2
1.610000000E1,8.992163387E-1,-7.590009078E-3,4.980111220E-2
1.620000000E1,9.104016152E-1,-1.691107286E-2,3.821636150E-2
1.630000000E1,8.964200195E-1,-1.850896951E-2,4.101268063E-2
1.640000000E1,8.169246613E-1,-1.424791178E-2,3.861583566E-2
1.650000000E1,6.892260875E-1,5.060006052E-3,2.450108194E-2
1.660000000E1,6.005428235E-1,5.326322160E-4,4.194478701E-2
1.670000000E1,5.006742830E-1,-3.062635242E-3,2.689792691E-2
1.680000000E1,4.063983808E-1,6.524744646E-3,2.689792691E-2
1.690000000E1,3.074619467E-1,5.592638268E-3,2.436792388E-2
1.700000000E1,2.432797647E-1,5.592638268E-3,2.436792388E-2
1.710000000E1,1.920139139E-1,7.057376862E-3,2.490055610E-2
1.720000000E1,1.797633729E-1,7.856325186E-3,2.476739804E-2
1.730000000E1,1.817607437E-1,7.989483240E-4,2.170476280E-2
1.740000000E1,1.798965310E-1,1.051948627E-2,2.490055610E-2
1.750000000E1,2.688461110E-1,4.926847998E-3,2.143844669E-2
1.760000000E1,3.382214572E-1,1.065264432E-3,2.676476885E-2
1.770000000E1,4.122573352E-1,7.989483240E-4,2.703108496E-2
1.780000000E1,5.036037602E-1,5.193164106E-3,2.330265945E-2
1.790000000E1,6.291718052E-1,-1.091896043E-2,3.302319739E-2
1.800000000E1,7.085340053E-1,3.861583566E-3,3.235740712E-2
1.810000000E1,7.921572632E-1,-5.326322160E-3,3.129214269E-2
1.820000000E1,8.783105242E-1,-1.371527956E-2,4.713795112E-2
1.830000000E1,9.182579404E-1,-1.238369902E-2,4.647216085E-2
1.840000000E1,8.986837064E-1,-2.636529469E-2,3.568635847E-2
1.850000000E1,8.210525610E-1,-1.344896345E-2,3.808320344E-2
1.860000000E1,7.519435309E-1,-4.793689944E-3,4.074636452E-2
1.870000000E1,6.779076529E-1,-1.211738291E-2,2.996056215E-2
1.880000000E1,5.607285654E-1,-3.328951350E-3,3.289003934E-2
1.890000000E1,4.495415903E-1,-2.796319134E-3,2.743055912E-2
1.900000000E1,3.563309525E-1,1.118527654E-2,2.663161080E-2
1.910000000E1,2.881540289E-1,3.994741620E-3,2.530003026E-2
1.920000000E1,2.123870961E-1,7.456851024E-3,2.436792388E-2
1.930000000E1,1.978728682E-1,2.796319134E-3,2.423476583E-2
1.940000000E1,1.885518045E-1,6.791060754E-3,1.784317924E-2
1.950000000E1,1.930791783E-1,8.655273510E-3,2.450108194E-2
1.960000000E1,2.498045093E-1,6.924218808E-3,2.596582053E-2
1.970000000E1,3.328951350E-1,-5.060006052E-3,2.423476583E-2
1.980000000E1,3.924167851E-1,1.331580540E-4,3.289003934E-2
1.990000000E1,4.814995233E-1,-5.326322160E-4,2.356897556E-2
2.000000000E1,5.781722705E-1,5.858954376E-3,3.195793296E-2
2.010000000E1,6.198507414E-1,2.063949837E-2,2.849582356E-2
2.020000000E1,7.601993303E-1,1.331580540E-4,3.808320344E-2
2.030000000E1,8.001467465E-1,-3.861583566E-3,3.608583263E-2
2.040000000E1,8.567389194E-1,-7.590009078E-3,4.567321252E-2
2.050000000E1,8.511462812E-1,-6.791060754E-3,3.062635242E-2
2.060000000E1,8.235825640E-1,-9.720537942E-3,3.515372626E-2
2.070000000E1,7.486145796E-1,-6.657902700E-4,3.089266853E-2
2.080000000E1,6.878945070E-1,-5.858954376E-3,3.821636150E-2
2.090000000E1,6.355633917E-1,-1.651159870E-2,2.743055912E-2
2.100000000E1,4.712463531E-1,1.291633124E-2,3.355582961E-2
2.110000000E1,4.005394264E-1,2.929477188E-3,3.102582658E-2
2.120000000E1,3.372893508E-1,4.127899674E-3,3.515372626E-2
2.130000000E1,2.612561019E-1,6.524744646E-3,2.170476280E-2
2.140000000E1,2.266350079E-1,1.091896043E-2,1.731054702E-2
2.150000000E1,2.209092116E-1,-2.663161080E-4,2.583266248E-2
2.160000000E1,2.225071082E-1,3.062635242E-3,2.316950140E-2
2.170000000E1,2.484729288E-1,3.595267458E-3,2.490055610E-2
2.180000000E1,2.880208708E-1,7.989483240E-3,2.343581750E-2
2.190000000E1,3.684483354E-1,9.587379888E-3,3.022687826E-2
2.200000000E1,4.585963380E-1,-6.657902700E-4,3.182477491E-2
2.210000000E1,5.363606415E-1,2.130528864E-3,2.836266550E-2
2.220000000E1,6.484797230E-1,-2.663161080E-4,4.500742225E-2
2.230000000E1,7.167898047E-1,-4.660531890E-3,3.874899371E-2
2.240000000E1,7.771104031E-1,0.000000000E0,3.169161685E-2
2.250000000E1,8.759136792E-1,-1.877528561E-2,4.993427025E-2
2.260000000E1,8.628641899E-1,-1.717738897E-2,4.181162896E-2
2.270000000E1,8.245146704E-1,-2.530003026E-3,3.834951955E-2
2.280000000E1,8.097341264E-1,-1.677791480E-2,4.247741923E-2
2.290000000E1,7.243798138E-1,-6.524744646E-3,4.314320950E-2
2.300000000E1,6.285060149E-1,-1.864212756E-3,3.502056820E-2
2.310000000E1,5.510080275E-1,-5.060006052E-3,3.368898766E-2
2.320000000E1,4.540689641E-1,0.000000000E0,2.809634939E-2
2.330000000E1,3.636546455E-1,1.864212756E-3,2.583266248E-2
2.340000000E1,3.025350987E-1,1.864212756E-3,2.210423696E-2
2.350000000E1,2.587260989E-1,1.251685708E-2,2.436792388E-2
2.360000000E1,2.362223878E-1,1.065264432E-3,2.516687221E-2
2.370000000E1,2.410160777E-1,7.057376862E-3,3.249056518E-2
2.380000000E1,2.629871566E-1,-5.459480214E-3,2.636529469E-2
2.390000000E1,2.885535030E-1,-6.657902700E-4,2.756371718E-2
2.400000000E1,3.744404478E-1,-5.725796322E-3,2.929477188E-2
2.410000000E1,3.956125784E-1,2.263686918E-3,2.183792086E-2
2.420000000E1,5.162537754E-1,3.994741620E-4,3.688478096E-2
2.430000000E1,5.996107172E-1,-5.592638268E-3,3.315635545E-2
2.440000000E1,6.731139630E-1,-7.057376862E-3,2.809634939E-2
2.450000000E1,7.584682756E-1,-1.225054097E-2,3.861583566E-2
2.460000000E1,8.074704395E-1,-6.791060754E-3,3.675162290E-2
2.470000000E1,8.058725428E-1,2.796319134E-3,4.061320647E-2
2.480000000E1,8.382299499E-1,-1.877528561E-2,3.595267458E-2
2.490000000E1,7.917577891E-1,-1.198422486E-2,2.902845577E-2
2.500000000E1,7.472829990E-1,-7.190534916E-3,4.021373231E-2
2.510000000E1,6.343649693E-1,5.193164106E-3,3.062635242E-2
2.520000000E1,5.359611674E-1,5.459480214E-3,2.689792691E-2
2.530000000E1,4.747084625E-1,5.326322160E-3,2.809634939E-2
2.540000000E1,3.992078459E-1,3.728425512E-3,2.703108496E-2
2.550000000E1,3.608583263E-1,-7.456851024E-3,2.969424604E-2
2.560000000E1,2.908171899E-1,7.723167132E-3,3.595267458E-2
2.570000000E1,2.680471627E-1,4.394215782E-3,2.303634334E-2
2.580000000E1,2.456766096E-1,7.323692970E-3,2.703108496E-2
2.590000000E1,2.504702996E-1,7.723167132E-3,2.663161080E-2
2.600000000E1,2.822950745E-1,1.012001210E-2,1.664475675E-2
2.610000000E1,3.471430468E-1,-1.198422486E-3,3.049319437E-2
2.620000000E1,4.040015358E-1,3.595267458E-3,2.689792691E-2
2.630000000E1,5.044027086E-1,-1.664475675E-2,3.834951955E-2
2.640000000E1,5.599296171E-1,-6.391586592E-3,3.675162290E-2
2.650000000E1,6.317018082E-1,4.660531890E-3,3.302319739E-2
2.660000000E1,7.129282211E-1,-5.326322160E-4,4.061320647E-2
2.670000000E1,7.672567071E-1,-6.657902700E-3,3.941478398E-2
2.680000000E1,7.761782968E-1,7.456851024E-3,4.261057728E-2
2.690000000E1,8.255799348E-1,-8.921589618E-3,3.555320042E-2
2.700000000E1,8.187888740E-1,-1.664475675E-2,4.340952560E-2
2.710000000E1,7.460845766E-1,-6.391586592E-3,4.074636452E-2
2.720000000E1,6.773750207E-1,-5.992112430E-3,2.756371718E-2
2.730000000E1,5.993444011E-1,-2.396844972E-3,3.342267155E-2
2.740000000E1,5.137237723E-1,6.125270484E-3,2.383529167E-2
2.750000000E1,4.442152681E-1,-1.464738594E-3,3.129214269E-2
2.760000000E1,3.784351895E-1,1.731054702E-3,2.303634334E-2
2.770000000E1,3.311640803E-1,1.731054702E-3,3.102582658E-2
2.780000000E1,2.789661231E-1,2.263686918E-3,3.315635545E-2
2.790000000E1,2.673813724E-1,2.530003026E-3,2.982740410E-2
2.800000000E1,2.647182114E-1,3.728425512E-3,2.689792691E-2
2.810000000E1,2.937466671E-1,7.590009078E-3,2.343581750E-2
2.820000000E1,3.098587917E-1,2.263686918E-3,2.729740107E-2
2.830000000E1,3.744404478E-1,6.258428538E-3,2.063949837E-2
2.840000000E1,4.585963380E-1,3.595267458E-3,3.169161685E-2
2.850000000E1,5.004079669E-1,1.478054399E-2,3.195793296E-2
2.860000000E1,5.729791064E-1,-3.994741620E-4,2.729740107E-2
2.870000000E1,6.407565558E-1,9.454221834E-3,2.197107891E-2
2.880000000E1,7.267766587E-1,0.000000000E0,3.821636150E-2
2.890000000E1,7.554056403E-1,-1.331580540E-3,3.502056820E-2
2.900000000E1,7.624630172E-1,4.394215782E-3,3.741741317E-2
2.910000000E1,7.921572632E-1,-1.225054097E-2,3.342267155E-2
2.920000000E1,7.458182605E-1,-2.263686918E-3,3.821636150E-2
2.930000000E1,6.874950328E-1,-2.263686918E-3,3.475425209E-2
2.940000000E1,6.139917870E-1,-1.198422486E-3,2.849582356E-2
2.950000000E1,5.558017174E-1,-9.321063780E-4,3.914846788E-2
2.960000000E1,4.885569001E-1,1.464738594E-3,2.836266550E-2
2.970000000E1,4.028031134E-1,-1.198422486E-3,3.315635545E-2
2.980000000E1,3.378219830E-1,6.657902700E-3,3.182477491E-2
2.990000000E1,3.183809071E-1,-1.198422486E-3,2.383529167E-2
3.000000000E1,2.880208708E-1,2.929477188E-3,2.703108496E-2
3.010000000E1,2.713761141E-1,1.051948627E-2,2.143844669E-2
3.020000000E1,2.913498222E-1,9.853695996E-3,2.143844669E-2
3.030000000E1,3.061303661E-1,1.251685708E-2,2.117213059E-2
3.040000000E1,3.692472837E-1,7.057376862E-3,3.009372020E-2
3.050000000E1,4.215783990E-1,4.660531890E-3,2.396844972E-2
3.060000000E1,4.944158545E-1,1.171790875E-2,3.595267458E-2
3.070000000E1,5.593969849E-1,3.328951350E-3,3.009372020E-2
3.080000000E1,6.295712793E-1,1.864212756E-3,3.009372020E-2
3.090000000E1,7.050718959E-1,-5.992112430E-3,3.009372020E-2
3.100000000E1,7.775098773E-1,-2.729740107E-2,3.648530680E-2
3.110000000E1,7.685882877E-1,-4.127899674E-3,2.929477188E-2
3.120000000E1,7.779093515E-1,-6.125270484E-3,3.488741015E-2
3.130000000E1,7.165234886E-1,2.130528864E-3,3.182477491E-2
3.140000000E1,7.479487893E-1,-1.810949534E-2,4.820321555E-2
3.150000000E1,6.416886622E-1,6.657902700E-4,3.422161988E-2
3.160000000E1,5.665875198E-1,-2.663161080E-3,2.862898161E-2
3.170000000E1,5.101285049E-1,-1.464738594E-3,2.796319134E-2
3.180000000E1,4.415521071E-1,1.185106681E-2,3.102582658E-2
3.190000000E1,3.771036089E-1,8.522115456E-3,2.836266550E-2
3.200000000E1,3.073287886E-1,7.856325186E-3,1.544633426E-2
3.210000000E1,3.138535333E-1,5.326322160E-3,3.075951047E-2
3.220000000E1,3.078614208E-1,5.060006052E-3,2.969424604E-2
3.230000000E1,2.990729893E-1,4.394215782E-3,2.849582356E-2
3.240000000E1,3.253051259E-1,6.125270484E-3,2.556634637E-2
3.250000000E1,3.861583566E-1,-2.396844972E-3,2.423476583E-2
3.260000000E1,3.885552016E-1,1.518001816E-2,2.822950745E-2
3.270000000E1,4.520715933E-1,2.170476280E-2,3.502056820E-2
3.280000000E1,5.358280093E-1,1.198422486E-3,2.809634939E-2
3.290000000E1,6.008091396E-1,-9.321063780E-4,3.462109404E-2
3.300000000E1,6.712497502E-1,-7.190534916E-3,3.595267458E-2
3.310000000E1,7.462177346E-1,-2.237055307E-2,3.981425815E-2
3.320000000E1,7.546066920E-1,-1.544633426E-2,4.008057425E-2
3.330000000E1,7.333014034E-1,-2.130528864E-3,3.635214874E-2
3.340000000E1,7.327687712E-1,-7.723167132E-3,2.609897858E-2
3.350000000E1,7.279750812E-1,-1.304948929E-2,4.008057425E-2
3.360000000E1,6.632602670E-1,-5.060006052E-3,3.755057123E-2
3.370000000E1,6.167881061E-1,-4.793689944E-3,3.954794204E-2
3.380000000E1,5.442169667E-1,1.065264432E-3,3.608583263E-2
3.390000000E1,4.548679125E-1,1.597896648E-3,2.117213059E-2
3.400000000E1,4.118578610E-1,7.856325186E-3,3.222424907E-2
3.410000000E1,3.748399220E-1,3.728425512E-3,2.516687221E-2
3.420000000E1,3.312972384E-1,9.853695996E-3,3.022687826E-2
3.430000000E1,3.312972384E-1,-1.198422486E-3,2.516687221E-2
3.440000000E1,3.187803813E-1,5.992112430E-3,2.809634939E-2
3.450000000E1,3.206445940E-1,8.655273510E-3,2.090581448E-2
3.460000000E1,3.692472837E-1,6.657902700E-4,3.368898766E-2
3.470000000E1,3.748399220E-1,1.198422486E-2,2.183792086E-2
3.480000000E1,4.659200309E-1,2.530003026E-3,3.342267155E-2
3.490000000E1,5.114600854E-1,-2.263686918E-3,2.316950140E-2
3.500000000E1,5.680522584E-1,4.793689944E-3,3.049319437E-2
3.510000000E1,6.697850116E-1,-1.371527956E-2,3.675162290E-2
3.520000000E1,6.755108079E-1,1.731054702E-3,4.181162896E-2
3.530000000E1,7.211840205E-1,-1.997370810E-3,3.568635847E-2
3.540000000E1,7.163903305E-1,-9.321063780E-4,3.049319437E-2
3.550000000E1,7.700530263E-1,-2.609897858E-2,3.448793599E-2
3.560000000E1,7.175887530E-1,-9.054747672E-3,3.595267458E-2
3.570000000E1,6.644586895E-1,-1.198422486E-3,3.462109404E-2
3.580000000E1,5.881591245E-1,9.321063780E-3,3.408846182E-2
3.590000000E1,5.757754255E-1,-8.388957402E-3,3.422161988E-2
3.600000000E1,5.057342891E-1,-3.861583566E-3,2.290318529E-2
3.610000000E1,4.565989672E-1,-7.856325186E-3,2.343581750E-2
3.620000000E1,4.195810282E-1,-4.527373836E-3,3.395530377E-2
3.630000000E1,3.824299311E-1,-2.796319134E-3,2.796319134E-2
3.640000000E1,3.538009495E-1,3.994741620E-3,3.209109101E-2
3.650000000E1,3.452788340E-1,6.524744646E-3,2.729740107E-2
3.660000000E1,3.532683173E-1,-3.994741620E-4,3.755057123E-2
3.670000000E1,3.412840924E-1,1.158475070E-2,3.249056518E-2
3.680000000E1,4.041346939E-1,6.391586592E-3,2.809634939E-2
3.690000000E1,4.675179276E-1,-1.065264432E-3,3.635214874E-2
3.700000000E1,4.969458575E-1,-2.663161080E-3,3.928162593E-2
3.710000000E1,5.668538359E-1,-1.358212151E-2,2.223739502E-2
3.720000000E1,6.342318112E-1,1.597896648E-3,4.008057425E-2
3.730000000E1,6.889597714E-1,-2.197107891E-2,3.475425209E-2
3.740000000E1,6.800381818E-1,-7.190534916E-3,3.595267458E-2
3.750000000E1,6.885602972E-1,5.992112430E-3,3.129214269E-2
3.760000000E1,7.159908564E-1,-2.530003026E-3,3.595267458E-2
3.770000000E1,6.765760724E-1,4.261057728E-3,3.209109101E-2
3.780000000E1,6.443518233E-1,0.000000000E0,2.849582356E-2
3.790000000E1,6.583334190E-1,-2.303634334E-2,3.315635545E-2
3.800000000E1,5.748433191E-1,2.530003026E-3,3.448793599E-2
3.810000000E1,5.201153589E-1,-1.185106681E-2,1.930791783E-2
3.820000000E1,4.771053075E-1,7.989483240E-4,3.235740712E-2
3.830000000E1,4.395547363E-1,3.195793296E-3,2.556634637E-2
3.840000000E1,3.900199402E-1,8.921589618E-3,3.462109404E-2
3.850000000E1,3.444798857E-1,1.251685708E-2,2.423476583E-2
3.860000000E1,3.556651622E-1,3.994741620E-3,3.328951350E-2
3.870000000E1,3.608583263E-1,8.655273510E-3,2.530003026E-2
3.880000000E1,3.732420254E-1,6.924218808E-3,2.956108799E-2
3.890000000E1,4.091946999E-1,3.062635242E-3,2.290318529E-2
3.900000000E1,4.543352802E-1,-6.524744646E-3,2.996056215E-2
3.910000000E1,5.044027086E-1,1.864212756E-3,3.435477793E-2
