"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
2.100000000E1,2.319613301E-1,4.527373836E-2,4.194478701E-2
2.110000000E1,5.041363924E-1,3.355582961E-2,1.957423394E-2
2.120000000E1,8.538094422E-1,-7.989483240E-3,-2.356897556E-2
2.130000000E1,1.213203030E0,1.677791480E-2,4.380899977E-2
2.140000000E1,1.461675959E0,-4.926847998E-3,1.557949232E-2
2.150000000E1,1.600027177E0,-4.394215782E-3,8.122641294E-3
2.160000000E1,1.498427582E0,-3.595267458E-3,2.490055610E-2
2.170000000E1,1.213868820E0,9.720537942E-3,-7.723167132E-3
2.180000000E1,8.824384239E-1,-3.994741620E-3,-4.394215782E-3
2.190000000E1,5.491438147E-1,2.077265642E-2,9.986854050E-3
2.200000000E1,2.684466369E-1,2.343581750E-2,2.796319134E-3
2.210000000E1,7.603324883E-2,8.122641294E-3,-8.921589618E-3
2.220000000E1,-7.696535521E-2,1.970739199E-2,-2.090581448E-2
2.230000000E1,-1.170459295E-1,2.277002723E-2,-3.595267458E-3
2.240000000E1,-1.214401452E-1,3.129214269E-2,9.454221834E-3
2.250000000E1,-2.796319134E-3,7.190534916E-3,-9.587379888E-3
2.260000000E1,1.716407316E-1,2.130528864E-2,-4.660531890E-3
2.270000000E1,3.603256941E-1,3.808320344E-2,6.791060754E-3
2.280000000E1,7.266435007E-1,-1.597896648E-3,-3.994741620E-4
2.290000000E1,1.000949092E0,2.330265945E-2,9.587379888E-3
2.300000000E1,1.311473674E0,-3.062635242E-3,7.723167132E-3
2.310000000E1,1.536643943E0,-7.190534916E-3,9.321063780E-3
2.320000000E1,1.543701320E0,-3.195793296E-3,1.051948627E-2
2.330000000E1,1.327452640E0,1.784317924E-2,1.864212756E-2
2.340000000E1,1.053280207E0,-9.321063780E-3,-1.398159567E-2
2.350000000E1,7.410245705E-1,1.211738291E-2,-2.130528864E-3
2.360000000E1,4.331631497E-1,1.810949534E-2,8.255799348E-3
2.370000000E1,2.069276159E-1,1.105211848E-2,-5.858954376E-3
2.380000000E1,3.888215177E-2,1.478054399E-2,-2.130528864E-3
2.390000000E1,-9.693906331E-2,2.596582053E-2,-5.725796322E-3
2.400000000E1,-1.290301543E-1,1.970739199E-2,-5.592638268E-3
2.410000000E1,-5.539375046E-2,1.557949232E-2,-5.193164106E-3
2.420000000E1,4.207794506E-2,3.795004539E-2,1.624528259E-2
2.430000000E1,2.627208405E-1,1.464738594E-2,-6.391586592E-3
2.440000000E1,5.017395475E-1,2.410160777E-2,-8.388957402E-3
2.450000000E1,7.892277861E-1,9.986854050E-3,-2.663161080E-4
2.460000000E1,1.177782988E0,7.456851024E-3,1.957423394E-2
2.470000000E1,1.434911190E0,3.861583566E-3,-7.989483240E-4
2.480000000E1,1.523061822E0,-3.195793296E-3,-8.522115456E-3
2.490000000E1,1.486043883E0,-1.158475070E-2,-9.321063780E-4
2.500000000E1,1.218795668E0,1.597896648E-2,6.258428538E-3
2.510000000E1,8.900284329E-1,1.065264432E-2,4.527373836E-3
2.520000000E1,6.221144283E-1,-5.592638268E-3,-2.530003026E-2
2.530000000E1,3.483414693E-1,8.522115456E-3,-1.597896648E-3
2.540000000E1,1.414138533E-1,2.583266248E-2,-1.837581145E-2
2.550000000E1,1.864212756E-3,2.996056215E-2,4.061320647E-2
2.560000000E1,-1.119859234E-1,3.209109101E-2,-2.090581448E-2
2.570000000E1,-8.388957402E-2,6.524744646E-3,-3.169161685E-2
2.580000000E1,3.994741620E-3,1.318264735E-2,-2.010686615E-2
2.590000000E1,1.567270296E-1,3.289003934E-2,2.916161383E-2
2.600000000E1,3.805657183E-1,1.211738291E-2,-7.190534916E-3
2.610000000E1,6.785734432E-1,-1.864212756E-3,1.038632821E-2
2.620000000E1,9.695237912E-1,1.930791783E-2,1.877528561E-2
2.630000000E1,1.264735197E0,-3.728425512E-3,1.025317016E-2
2.640000000E1,1.459412272E0,-2.796319134E-3,8.788431564E-3
2.650000000E1,1.526523931E0,-7.057376862E-3,1.304948929E-2
2.660000000E1,1.349956351E0,1.451422789E-2,3.089266853E-2
2.670000000E1,1.084705508E0,1.091896043E-2,2.530003026E-2
2.680000000E1,7.803061964E-1,2.037318226E-2,1.904160172E-2
2.690000000E1,4.910869032E-1,1.478054399E-2,-1.331580540E-4
2.700000000E1,2.241050049E-1,1.850896951E-2,-2.290318529E-2
2.710000000E1,5.259743133E-2,3.355582961E-2,9.720537942E-3
2.720000000E1,-1.118527654E-2,4.793689944E-3,-1.384843762E-2
2.730000000E1,-4.833637360E-2,1.278317318E-2,-6.524744646E-3
2.740000000E1,-5.246427328E-2,4.700479306E-2,4.527373836E-3
2.750000000E1,8.961537034E-2,2.396844972E-2,7.989483240E-3
2.760000000E1,2.549976734E-1,2.583266248E-2,6.657902700E-4
2.770000000E1,4.992095444E-1,1.757686313E-2,-1.997370810E-3
2.780000000E1,7.739146098E-1,1.970739199E-2,1.265001513E-2
2.790000000E1,1.044092301E0,2.170476280E-2,2.796319134E-3
2.800000000E1,1.355948464E0,-1.997370810E-3,1.864212756E-3
2.810000000E1,1.518134974E0,1.464738594E-3,6.924218808E-3
2.820000000E1,1.403219573E0,6.657902700E-4,1.464738594E-3
2.830000000E1,1.260873613E0,7.057376862E-3,9.587379888E-3
2.840000000E1,9.482185025E-1,4.127899674E-3,-1.371527956E-2
2.850000000E1,6.696518536E-1,2.503371415E-2,-3.861583566E-3
2.860000000E1,3.836283536E-1,2.703108496E-2,2.330265945E-2
2.870000000E1,1.740375766E-1,1.691107286E-2,-9.321063780E-3
2.880000000E1,3.355582961E-2,1.904160172E-2,-1.544633426E-2
2.890000000E1,-6.311691760E-2,4.394215782E-2,2.170476280E-2
2.900000000E1,-1.970739199E-2,4.926847998E-3,-5.326322160E-3
2.910000000E1,2.330265945E-2,2.969424604E-2,2.849582356E-2
2.920000000E1,1.443433305E-1,2.223739502E-2,-7.057376862E-3
2.930000000E1,3.749730801E-1,9.986854050E-3,3.062635242E-3
2.940000000E1,6.049370393E-1,1.984055005E-2,5.858954376E-3
2.950000000E1,8.813731594E-1,2.809634939E-2,3.262372323E-2
2.960000000E1,1.218928826E0,-4.926847998E-3,3.728425512E-3
2.970000000E1,1.392566929E0,3.728425512E-3,2.530003026E-3
2.980000000E1,1.487774937E0,1.012001210E-2,2.130528864E-3
2.990000000E1,1.377520069E0,-3.462109404E-3,1.731054702E-3
3.000000000E1,1.123454502E0,7.057376862E-3,5.459480214E-3
3.010000000E1,7.912251569E-1,3.049319437E-2,1.118527654E-2
3.020000000E1,5.691175228E-1,-7.989483240E-4,1.904160172E-2
3.030000000E1,3.294330256E-1,2.330265945E-2,7.456851024E-3
3.040000000E1,1.213069872E-1,2.223739502E-2,-1.771002118E-2
3.050000000E1,1.731054702E-3,4.607268668E-2,2.197107891E-2
3.060000000E1,-4.554005447E-2,2.330265945E-2,-2.396844972E-3
3.070000000E1,-5.872270181E-2,4.314320950E-2,2.183792086E-2
3.080000000E1,9.494169250E-2,1.877528561E-2,1.997370810E-2
3.090000000E1,2.392850230E-1,1.984055005E-2,6.524744646E-3
3.100000000E1,4.539358061E-1,1.171790875E-2,-2.663161080E-4
3.110000000E1,7.201187560E-1,1.131843459E-2,1.930791783E-2
3.120000000E1,1.010270156E0,6.391586592E-3,1.664475675E-2
3.130000000E1,1.258476768E0,1.784317924E-2,1.557949232E-2
3.140000000E1,1.441968567E0,-4.394215782E-3,4.394215782E-3
3.150000000E1,1.470464390E0,-2.316950140E-2,-1.198422486E-2
3.160000000E1,1.257411504E0,4.660531890E-3,1.478054399E-2
3.170000000E1,9.892311832E-1,2.343581750E-2,2.063949837E-2
3.180000000E1,7.439540477E-1,-6.657902700E-4,1.824265340E-2
3.190000000E1,4.495415903E-1,1.225054097E-2,1.997370810E-3
3.200000000E1,2.545981992E-1,1.438106983E-2,7.723167132E-3
3.210000000E1,1.450091208E-1,1.278317318E-2,1.970739199E-2
3.220000000E1,5.299690549E-2,-1.198422486E-3,-2.743055912E-2
3.230000000E1,-1.371527956E-2,1.784317924E-2,-1.105211848E-2
3.240000000E1,8.255799348E-3,2.277002723E-2,-2.050634032E-2
3.250000000E1,1.239701483E-1,2.543318831E-2,-9.587379888E-3
3.260000000E1,2.693787432E-1,2.809634939E-2,-1.238369902E-2
3.270000000E1,5.444832828E-1,4.926847998E-3,-1.677791480E-2
3.280000000E1,8.199872965E-1,6.391586592E-3,0.000000000E0
3.290000000E1,1.126650295E0,-1.478054399E-2,-7.989483240E-3
3.300000000E1,1.287505224E0,-3.728425512E-3,3.861583566E-3
3.310000000E1,1.452221737E0,1.717738897E-2,1.438106983E-2
3.320000000E1,1.392167455E0,6.657902700E-4,1.677791480E-2
3.330000000E1,1.184973523E0,1.531317621E-2,2.037318226E-2
3.340000000E1,9.004147611E-1,1.824265340E-2,-2.130528864E-3
3.350000000E1,6.129265226E-1,3.129214269E-2,1.198422486E-2
3.360000000E1,4.077299613E-1,3.861583566E-3,-1.025317016E-2
3.370000000E1,2.005360293E-1,2.024002421E-2,-7.723167132E-3
3.380000000E1,3.768372928E-2,3.542004236E-2,1.824265340E-2
3.390000000E1,-1.411475372E-2,4.753742528E-2,9.454221834E-3
3.400000000E1,-1.211738291E-2,2.516687221E-2,-1.318264735E-2
3.410000000E1,1.797633729E-2,5.526059241E-2,1.398159567E-2
3.420000000E1,1.873533820E-1,2.543318831E-2,2.210423696E-2
3.430000000E1,3.936152076E-1,2.490055610E-2,2.210423696E-2
3.440000000E1,5.809685896E-1,2.370213361E-2,-7.323692970E-3
3.450000000E1,9.201221531E-1,6.791060754E-3,-1.225054097E-2
3.460000000E1,1.203482492E0,4.261057728E-3,1.544633426E-2
3.470000000E1,1.356614254E0,-3.195793296E-3,1.518001816E-2
3.480000000E1,1.412008005E0,1.185106681E-2,2.929477188E-2
3.490000000E1,1.280314689E0,2.370213361E-2,4.287689339E-2
3.500000000E1,1.085903930E0,8.522115456E-3,1.331580540E-4
3.510000000E1,8.159925549E-1,1.424791178E-2,-5.060006052E-3
3.520000000E1,5.287706324E-1,9.720537942E-3,-8.655273510E-3
3.530000000E1,3.422161988E-1,3.195793296E-3,-1.930791783E-2
3.540000000E1,1.516670235E-1,2.356897556E-2,1.438106983E-2
3.550000000E1,4.394215782E-2,3.075951047E-2,-1.384843762E-2
3.560000000E1,1.531317621E-2,2.383529167E-2,-8.788431564E-3
3.570000000E1,9.853695996E-3,1.651159870E-2,-1.864212756E-2
3.580000000E1,1.203748808E-1,1.797633729E-2,-1.344896345E-2
3.590000000E1,2.408829197E-1,2.237055307E-2,2.530003026E-3
3.600000000E1,4.480768517E-1,1.304948929E-2,-3.395530377E-2
3.610000000E1,7.390271997E-1,-3.462109404E-3,-5.459480214E-3
3.620000000E1,1.028645967E0,-8.788431564E-3,-1.318264735E-2
3.630000000E1,1.214667769E0,-7.456851024E-3,-1.531317621E-2
3.640000000E1,1.425590126E0,-8.255799348E-3,7.190534916E-3
3.650000000E1,1.404950628E0,-9.187905726E-3,3.462109404E-3
3.660000000E1,1.228915680E0,1.611212453E-2,2.330265945E-2
3.670000000E1,9.703227395E-1,1.890844367E-2,8.388957402E-3
3.680000000E1,7.478156313E-1,-9.986854050E-3,-1.864212756E-2
3.690000000E1,4.643221343E-1,3.062635242E-3,6.524744646E-3
3.700000000E1,2.818956003E-1,9.321063780E-4,-1.225054097E-2
3.710000000E1,1.543301846E-1,-1.331580540E-4,-1.384843762E-2
3.720000000E1,2.916161383E-2,1.837581145E-2,1.850896951E-2
3.730000000E1,6.311691760E-2,7.057376862E-3,1.331580540E-2
3.740000000E1,2.716424302E-2,4.753742528E-2,2.663161080E-3
3.750000000E1,1.798965310E-1,7.989483240E-3,-1.518001816E-2
3.760000000E1,3.167830105E-1,3.009372020E-2,2.929477188E-3
3.770000000E1,5.739112127E-1,1.544633426E-2,4.394215782E-3
3.780000000E1,8.370315274E-1,-1.038632821E-2,-1.771002118E-2
3.790000000E1,1.047554411E0,2.636529469E-2,2.556634637E-2
3.800000000E1,1.347958981E0,-1.145159264E-2,-8.522115456E-3
3.810000000E1,1.429984342E0,1.637844064E-2,2.743055912E-2
3.820000000E1,1.343697923E0,1.225054097E-2,1.637844064E-2
3.830000000E1,1.145691897E0,4.127899674E-3,-9.321063780E-4
3.840000000E1,8.973521259E-1,1.371527956E-2,9.853695996E-3
3.850000000E1,6.275739085E-1,1.038632821E-2,1.757686313E-2
3.860000000E1,3.878894113E-1,2.716424302E-2,-1.571265037E-2
3.870000000E1,2.408829197E-1,1.238369902E-2,-1.331580540E-3
3.880000000E1,7.323692970E-2,2.783003329E-2,8.388957402E-3
3.890000000E1,2.463423999E-2,3.581951653E-2,4.261057728E-3
