"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
5.900000000E0,2.535329348E-1,2.423476583E-2,-1.731054702E-3
6.000000000E0,1.386175342E-1,2.063949837E-2,-1.198422486E-3
6.100000000E0,8.149272905E-2,7.723167132E-3,-3.994741620E-3
6.200000000E0,3.475425209E-2,1.877528561E-2,-1.078580237E-2
6.300000000E0,2.516687221E-2,1.744370507E-2,-1.078580237E-2
6.400000000E0,8.908273813E-2,1.238369902E-2,-1.145159264E-2
6.500000000E0,1.246359385E-1,2.117213059E-2,-1.038632821E-2
6.600000000E0,2.291650109E-1,1.917475978E-2,0.000000000E0
6.700000000E0,3.583283233E-1,2.050634032E-2,3.195793296E-3
6.800000000E0,4.182494476E-1,2.463423999E-2,5.326322160E-3
6.900000000E0,4.901547968E-1,7.456851024E-3,5.725796322E-3
7.000000000E0,5.319664257E-1,3.182477491E-2,3.408846182E-2
7.100000000E0,4.878911099E-1,1.970739199E-2,2.929477188E-3
7.200000000E0,4.587294960E-1,3.728425512E-3,-1.491370205E-2
7.300000000E0,3.712446546E-1,1.265001513E-2,2.143844669E-2
7.400000000E0,2.933471930E-1,7.856325186E-3,-3.022687826E-2
7.500000000E0,2.025334001E-1,1.557949232E-2,-3.994741620E-4
7.600000000E0,1.315601574E-1,2.636529469E-2,6.657902700E-3
7.700000000E0,1.174454036E-1,2.383529167E-2,5.858954376E-3
7.800000000E0,9.187905726E-2,4.394215782E-3,-5.326322160E-3
7.900000000E0,8.575378678E-2,2.277002723E-2,-1.331580540E-3
8.000000000E0,1.328917379E-1,2.117213059E-2,-9.587379888E-3
8.100000000E0,1.978728682E-1,1.744370507E-2,1.731054702E-3
8.200000000E0,2.876213966E-1,1.424791178E-2,-3.994741620E-4
8.300000000E0,3.510046303E-1,1.997370810E-2,-2.130528864E-3
8.400000000E0,4.327636755E-1,5.592638268E-3,-1.265001513E-2
8.500000000E0,4.587294960E-1,3.542004236E-2,2.263686918E-2
8.600000000E0,4.684500340E-1,2.010686615E-2,9.321063780E-4
8.700000000E0,4.286357758E-1,7.057376862E-3,-4.633900279E-2
8.800000000E0,4.098604902E-1,7.323692970E-3,-4.793689944E-3
8.900000000E0,3.551325300E-1,7.057376862E-3,-9.187905726E-3
9.000000000E0,2.482066127E-1,2.024002421E-2,-6.391586592E-3
9.100000000E0,1.712412574E-1,6.791060754E-3,-1.491370205E-2
9.200000000E0,1.392833245E-1,1.864212756E-2,-7.590009078E-3
9.300000000E0,1.013332791E-1,1.344896345E-2,-5.858954376E-3
9.400000000E0,1.070590754E-1,2.316950140E-2,-7.590009078E-3
9.500000000E0,1.444764886E-1,2.783003329E-2,8.255799348E-3
9.600000000E0,2.033323485E-1,2.929477188E-3,-2.530003026E-3
9.700000000E0,2.406166036E-1,3.395530377E-2,1.997370810E-2
9.800000000E0,3.129214269E-1,1.904160172E-2,7.190534916E-3
9.900000000E0,3.476756790E-1,2.077265642E-2,3.994741620E-4
1.000000000E1,4.259726147E-1,1.731054702E-2,1.251685708E-2
1.010000000E1,4.512726450E-1,2.263686918E-2,3.462109404E-2
1.020000000E1,4.391552621E-1,1.611212453E-2,2.223739502E-2
1.030000000E1,4.094610160E-1,1.637844064E-2,-2.530003026E-3
1.040000000E1,3.514041045E-1,2.037318226E-2,-1.571265037E-2
1.050000000E1,3.070624725E-1,1.118527654E-2,1.411475372E-2
1.060000000E1,2.374208103E-1,2.130528864E-2,-4.127899674E-3
1.070000000E1,1.605886131E-1,1.784317924E-2,-9.054747672E-3
1.080000000E1,1.615207195E-1,1.957423394E-2,-7.456851024E-3
1.090000000E1,9.600695693E-2,2.316950140E-2,5.459480214E-3
1.100000000E1,1.486043883E-1,1.717738897E-2,-1.012001210E-2
1.110000000E1,1.572596618E-1,2.996056215E-2,7.456851024E-3
1.120000000E1,2.292981690E-1,1.624528259E-2,-7.057376862E-3
1.130000000E1,2.833603389E-1,4.940163803E-2,2.969424604E-2
1.140000000E1,2.964098282E-1,3.342267155E-2,1.251685708E-2
1.150000000E1,4.143878640E-1,9.853695996E-3,1.731054702E-3
1.160000000E1,3.950799462E-1,1.504686010E-2,4.127899674E-3
1.170000000E1,4.138552318E-1,2.010686615E-2,1.451422789E-2
1.180000000E1,4.078631194E-1,1.331580540E-2,-1.677791480E-2
1.190000000E1,3.523362109E-1,2.476739804E-2,5.858954376E-3
1.200000000E1,3.655188582E-1,1.091896043E-2,9.321063780E-3
1.210000000E1,2.760366459E-1,3.568635847E-2,5.193164106E-3
1.220000000E1,2.026665582E-1,1.997370810E-2,-2.530003026E-3
1.230000000E1,1.820270598E-1,1.850896951E-2,-8.921589618E-3
1.240000000E1,1.278317318E-1,1.251685708E-2,-1.504686010E-2
1.250000000E1,1.577922940E-1,2.969424604E-2,4.500742225E-2
1.260000000E1,1.647165128E-1,3.675162290E-2,7.456851024E-3
1.270000000E1,2.219744760E-1,1.198422486E-2,-1.145159264E-2
1.280000000E1,2.507366157E-1,2.410160777E-2,1.291633124E-2
1.290000000E1,2.713761141E-1,1.504686010E-2,7.057376862E-3
1.300000000E1,3.238403873E-1,1.744370507E-2,2.010686615E-2
1.310000000E1,3.904194143E-1,2.410160777E-2,1.304948929E-2
1.320000000E1,4.028031134E-1,2.117213059E-2,5.193164106E-3
1.330000000E1,3.804325603E-1,1.451422789E-2,-2.117213059E-2
1.340000000E1,3.796336120E-1,1.957423394E-2,5.193164106E-3
1.350000000E1,3.392867216E-1,1.557949232E-2,-1.557949232E-2
1.360000000E1,3.175819588E-1,2.636529469E-2,5.060006052E-3
1.370000000E1,2.612561019E-1,2.596582053E-2,-1.091896043E-2
1.380000000E1,2.370213361E-1,1.970739199E-2,1.677791480E-2
1.390000000E1,1.834917984E-1,1.717738897E-2,-3.994741620E-3
1.400000000E1,1.760349474E-1,3.368898766E-2,5.060006052E-3
1.410000000E1,2.231728985E-1,1.997370810E-2,4.394215782E-3
1.420000000E1,1.990712907E-1,2.569950442E-2,-4.261057728E-3
1.430000000E1,2.514024060E-1,1.344896345E-2,-1.557949232E-2
1.440000000E1,2.701776916E-1,2.862898161E-2,5.992112430E-3
1.450000000E1,2.792324392E-1,2.183792086E-2,-7.323692970E-3
1.460000000E1,3.470098887E-1,1.451422789E-2,3.195793296E-3
1.470000000E1,3.496730498E-1,4.114583869E-2,1.238369902E-2
1.480000000E1,3.331614511E-1,1.451422789E-2,-1.198422486E-2
1.490000000E1,3.549993720E-1,1.824265340E-2,-3.062635242E-3
1.500000000E1,3.314303964E-1,2.330265945E-2,-1.691107286E-2
1.510000000E1,3.062635242E-1,1.304948929E-2,2.530003026E-3
1.520000000E1,2.683134788E-1,1.757686313E-2,-3.595267458E-3
1.530000000E1,2.423476583E-1,2.889529772E-2,3.062635242E-3
1.540000000E1,2.455434516E-1,1.171790875E-2,-5.326322160E-3
1.550000000E1,2.074602481E-1,1.744370507E-2,-7.323692970E-3
1.560000000E1,1.825596920E-1,1.904160172E-2,-2.263686918E-2
1.570000000E1,2.392850230E-1,8.255799348E-3,-1.864212756E-2
1.580000000E1,2.406166036E-1,2.556634637E-2,-1.025317016E-2
1.590000000E1,2.545981992E-1,2.783003329E-2,-4.926847998E-3
1.600000000E1,3.054645759E-1,1.424791178E-2,-2.263686918E-3
1.610000000E1,3.179814330E-1,2.463423999E-2,2.609897858E-2
1.620000000E1,3.311640803E-1,3.182477491E-2,8.255799348E-3
1.630000000E1,3.343598736E-1,1.544633426E-2,-1.078580237E-2
1.640000000E1,3.528688431E-1,1.331580540E-2,-6.258428538E-3
1.650000000E1,3.422161988E-1,5.725796322E-3,5.459480214E-3
1.660000000E1,3.127882688E-1,2.543318831E-2,6.258428538E-3
1.670000000E1,2.948119316E-1,1.291633124E-2,-1.251685708E-2
1.680000000E1,3.058640500E-1,1.917475978E-2,-1.464738594E-3
1.690000000E1,2.583266248E-1,1.291633124E-2,6.524744646E-3
1.700000000E1,2.368881781E-1,2.729740107E-2,-1.731054702E-3
1.710000000E1,2.202434213E-1,2.596582053E-2,-7.057376862E-3
1.720000000E1,2.732403268E-1,2.809634939E-2,3.022687826E-2
1.730000000E1,2.464755580E-1,8.255799348E-3,-1.850896951E-2
1.740000000E1,2.691124271E-1,2.623213664E-2,1.944107588E-2
1.750000000E1,3.043993114E-1,2.649845275E-2,-2.929477188E-3
1.760000000E1,2.917492963E-1,1.491370205E-2,-1.278317318E-2
1.770000000E1,3.014698343E-1,2.569950442E-2,-1.211738291E-2
1.780000000E1,3.173156427E-1,2.436792388E-2,-2.929477188E-3
1.790000000E1,2.973419346E-1,8.255799348E-3,-2.157160475E-2
1.800000000E1,2.900182416E-1,1.717738897E-2,4.793689944E-3
1.810000000E1,2.808303359E-1,2.809634939E-2,1.051948627E-2
1.820000000E1,2.640524211E-1,2.303634334E-2,-1.810949534E-2
1.830000000E1,2.989398312E-1,3.661846485E-2,3.994741620E-3
1.840000000E1,2.806971778E-1,2.623213664E-2,8.921589618E-3
1.850000000E1,2.661829499E-1,3.062635242E-2,6.524744646E-3
1.860000000E1,2.721750624E-1,1.797633729E-2,1.731054702E-3
1.870000000E1,2.993393054E-1,5.858954376E-3,-7.590009078E-3
1.880000000E1,2.741724332E-1,7.190534916E-3,4.527373836E-3
1.890000000E1,2.625876825E-1,2.530003026E-2,1.850896951E-2
1.900000000E1,2.753708557E-1,5.592638268E-3,-1.371527956E-2
1.910000000E1,3.118561625E-1,9.454221834E-3,1.864212756E-3
1.920000000E1,2.809634939E-1,2.410160777E-2,7.723167132E-3
1.930000000E1,2.699113755E-1,1.171790875E-2,-2.183792086E-2
1.940000000E1,2.954777218E-1,3.834951955E-2,3.062635242E-2
1.950000000E1,2.780340168E-1,1.145159264E-2,-1.304948929E-2
1.960000000E1,2.917492963E-1,2.676476885E-2,-9.054747672E-3
1.970000000E1,2.701776916E-1,2.250371113E-2,5.459480214E-3
1.980000000E1,2.792324392E-1,1.065264432E-2,-8.522115456E-3
1.990000000E1,2.783003329E-1,1.464738594E-2,3.994741620E-4
2.000000000E1,2.940129832E-1,1.158475070E-2,-1.571265037E-2
2.010000000E1,2.874882386E-1,3.075951047E-2,1.012001210E-2
2.020000000E1,2.665824241E-1,1.304948929E-2,-5.858954376E-3
2.030000000E1,2.779008587E-1,2.609897858E-2,1.238369902E-2
2.040000000E1,2.892192933E-1,2.636529469E-2,1.251685708E-2
2.050000000E1,2.902845577E-1,2.849582356E-2,2.463423999E-2
2.060000000E1,2.697782174E-1,9.853695996E-3,-1.797633729E-2
2.070000000E1,2.814961262E-1,1.850896951E-2,-7.856325186E-3
2.080000000E1,2.794987553E-1,3.528688431E-2,3.315635545E-2
2.090000000E1,2.849582356E-1,2.356897556E-2,2.809634939E-2
2.100000000E1,3.057308920E-1,1.597896648E-2,8.388957402E-3
2.110000000E1,2.813629681E-1,1.065264432E-2,-2.636529469E-2
2.120000000E1,2.669818983E-1,-3.195793296E-3,-3.129214269E-2
2.130000000E1,2.786998070E-1,2.423476583E-2,-3.861583566E-3
2.140000000E1,2.683134788E-1,1.797633729E-2,-6.924218808E-3
2.150000000E1,2.640524211E-1,3.195793296E-2,1.744370507E-2
2.160000000E1,2.885535030E-1,1.810949534E-2,-1.597896648E-2
2.170000000E1,2.882871869E-1,2.356897556E-2,1.438106983E-2
2.180000000E1,2.877545547E-1,2.117213059E-2,8.255799348E-3
2.190000000E1,3.053314178E-1,1.504686010E-2,1.717738897E-2
2.200000000E1,2.771019104E-1,3.688478096E-2,1.611212453E-2
2.210000000E1,2.908171899E-1,2.596582053E-2,2.503371415E-2
2.220000000E1,2.786998070E-1,1.584580843E-2,3.195793296E-3
2.230000000E1,2.687129530E-1,1.704423091E-2,3.994741620E-4
2.240000000E1,2.913498222E-1,1.251685708E-2,-1.597896648E-3
2.250000000E1,2.703108496E-1,3.395530377E-2,7.723167132E-3
2.260000000E1,3.133209011E-1,2.263686918E-2,-1.012001210E-2
2.270000000E1,2.338255428E-1,2.143844669E-2,-3.568635847E-2
2.280000000E1,2.829608648E-1,1.864212756E-2,-3.768372928E-2
2.290000000E1,2.792324392E-1,2.090581448E-2,1.291633124E-2
2.300000000E1,2.741724332E-1,2.450108194E-2,-4.793689944E-3
2.310000000E1,2.684466369E-1,2.050634032E-2,-6.391586592E-3
2.320000000E1,2.688461110E-1,3.555320042E-2,1.611212453E-2
2.330000000E1,3.046656276E-1,1.091896043E-2,-1.557949232E-2
2.340000000E1,2.822950745E-1,3.209109101E-2,2.503371415E-2
2.350000000E1,2.842924453E-1,2.649845275E-2,9.187905726E-3
2.360000000E1,2.623213664E-1,6.391586592E-3,-2.103897253E-2
2.370000000E1,2.882871869E-1,7.723167132E-3,-1.771002118E-2
2.380000000E1,2.936135091E-1,2.463423999E-2,9.454221834E-3
2.390000000E1,2.455434516E-1,2.982740410E-2,2.263686918E-3
2.400000000E1,2.615224181E-1,6.657902700E-3,-1.890844367E-2
2.410000000E1,2.772350684E-1,2.476739804E-2,-1.078580237E-2
2.420000000E1,2.687129530E-1,1.278317318E-2,9.187905726E-3
2.430000000E1,2.697782174E-1,1.784317924E-2,-5.592638268E-3
2.440000000E1,3.094593175E-1,2.183792086E-2,8.122641294E-3
2.450000000E1,2.711097979E-1,2.077265642E-2,4.687163501E-2
2.460000000E1,2.653840016E-1,3.075951047E-2,3.275688128E-2
2.470000000E1,2.940129832E-1,3.595267458E-3,-8.122641294E-3
2.480000000E1,2.786998070E-1,2.103897253E-2,7.590009078E-3
2.490000000E1,2.790992812E-1,2.649845275E-2,1.784317924E-2
2.500000000E1,2.840261292E-1,2.490055610E-2,-1.225054097E-2
2.510000000E1,2.688461110E-1,2.476739804E-2,6.524744646E-3
2.520000000E1,2.701776916E-1,2.676476885E-2,-1.171790875E-2
2.530000000E1,2.719087463E-1,2.623213664E-2,2.130528864E-3
2.540000000E1,3.051982598E-1,3.395530377E-2,1.478054399E-2
2.550000000E1,2.737729590E-1,1.997370810E-2,9.853695996E-3
2.560000000E1,2.755040137E-1,1.464738594E-2,5.592638268E-3
2.570000000E1,3.097256336E-1,2.769687523E-2,2.636529469E-2
2.580000000E1,2.779008587E-1,2.090581448E-2,1.504686010E-2
2.590000000E1,2.779008587E-1,1.864212756E-2,-6.258428538E-3
2.600000000E1,2.633866308E-1,5.725796322E-3,-2.876213966E-2
2.610000000E1,2.822950745E-1,1.451422789E-2,1.065264432E-2
2.620000000E1,2.773682265E-1,2.809634939E-2,-3.195793296E-3
2.630000000E1,2.905508738E-1,1.012001210E-2,-9.986854050E-3
2.640000000E1,2.813629681E-1,2.716424302E-2,1.890844367E-2
2.650000000E1,2.788329651E-1,3.062635242E-2,1.704423091E-2
2.660000000E1,2.629871566E-1,2.077265642E-2,6.125270484E-3
2.670000000E1,2.866892903E-1,1.731054702E-2,8.788431564E-3
2.680000000E1,2.864229742E-1,4.434163198E-2,2.303634334E-2
2.690000000E1,2.689792691E-1,3.422161988E-2,3.102582658E-2
2.700000000E1,2.837598131E-1,1.970739199E-2,-2.969424604E-2
2.710000000E1,2.624545244E-1,3.009372020E-2,1.012001210E-2
2.720000000E1,2.773682265E-1,3.861583566E-3,-1.837581145E-2
2.730000000E1,2.696450594E-1,1.358212151E-2,-2.796319134E-3
2.740000000E1,2.765692782E-1,2.530003026E-2,3.355582961E-2
2.750000000E1,2.889529772E-1,1.504686010E-2,-2.689792691E-2
2.760000000E1,2.735066429E-1,2.063949837E-2,-2.689792691E-2
2.770000000E1,2.600576795E-1,3.954794204E-2,2.796319134E-2
2.780000000E1,2.882871869E-1,2.916161383E-2,1.478054399E-2
2.790000000E1,2.629871566E-1,3.661846485E-2,2.063949837E-2
2.800000000E1,2.800313876E-1,1.810949534E-2,4.660531890E-3
2.810000000E1,2.886866611E-1,-4.527373836E-3,-8.522115456E-3
2.820000000E1,2.612561019E-1,1.331580540E-2,2.663161080E-4
2.830000000E1,2.615224181E-1,3.182477491E-2,1.105211848E-2
2.840000000E1,2.585929409E-1,1.078580237E-2,-1.850896951E-2
2.850000000E1,2.772350684E-1,2.130528864E-2,4.394215782E-3
2.860000000E1,2.877545547E-1,2.210423696E-2,-1.118527654E-2
2.870000000E1,2.760366459E-1,3.861583566E-2,-7.057376862E-3
2.880000000E1,2.837598131E-1,3.195793296E-2,7.856325186E-3
2.890000000E1,2.833603389E-1,2.996056215E-2,6.924218808E-3
2.900000000E1,2.740392751E-1,2.809634939E-2,1.664475675E-2
2.910000000E1,2.771019104E-1,2.250371113E-2,3.462109404E-3
2.920000000E1,2.735066429E-1,1.797633729E-2,1.504686010E-2
2.930000000E1,2.962766702E-1,2.090581448E-2,-2.623213664E-2
2.940000000E1,2.842924453E-1,1.451422789E-2,-1.824265340E-2
2.950000000E1,2.798982295E-1,2.543318831E-2,-8.255799348E-3
2.960000000E1,2.765692782E-1,1.877528561E-2,2.050634032E-2
2.970000000E1,2.784334909E-1,1.358212151E-2,-2.024002421E-2
2.980000000E1,2.591255731E-1,4.460794809E-2,3.249056518E-2
2.990000000E1,3.114566883E-1,2.609897858E-2,3.994741620E-3
3.000000000E1,3.167830105E-1,2.716424302E-2,1.491370205E-2
3.010000000E1,2.974750926E-1,1.997370810E-2,-2.450108194E-2
3.020000000E1,2.672482144E-1,1.371527956E-2,-3.075951047E-2
3.030000000E1,2.543318831E-1,1.757686313E-2,6.791060754E-3
3.040000000E1,2.784334909E-1,1.185106681E-2,-1.584580843E-2
3.050000000E1,2.547313573E-1,-2.663161080E-4,2.450108194E-2
3.060000000E1,2.768355943E-1,8.921589618E-3,-2.556634637E-2
3.070000000E1,2.900182416E-1,9.454221834E-3,3.595267458E-3
3.080000000E1,2.584597828E-1,1.704423091E-2,1.025317016E-2
3.090000000E1,2.936135091E-1,2.636529469E-2,2.929477188E-3
3.100000000E1,2.928145607E-1,1.731054702E-2,6.125270484E-3
3.110000000E1,2.581934667E-1,1.744370507E-2,-1.864212756E-3
3.120000000E1,2.756371718E-1,2.796319134E-3,-2.623213664E-2
3.130000000E1,2.693787432E-1,1.797633729E-2,1.890844367E-2
3.140000000E1,2.553971476E-1,1.398159567E-2,1.784317924E-2
3.150000000E1,2.794987553E-1,2.250371113E-2,5.592638268E-3
3.160000000E1,3.041329953E-1,2.450108194E-2,3.089266853E-2
3.170000000E1,2.828277067E-1,1.398159567E-2,-4.407531587E-2
3.180000000E1,2.785666490E-1,2.969424604E-2,8.788431564E-3
3.190000000E1,2.743055912E-1,2.676476885E-2,2.929477188E-3
3.200000000E1,2.906840319E-1,2.250371113E-2,2.996056215E-2
3.210000000E1,2.962766702E-1,3.462109404E-3,-6.657902700E-4
3.220000000E1,3.069293145E-1,1.837581145E-2,-4.127899674E-2
3.230000000E1,2.885535030E-1,3.834951955E-2,1.504686010E-2
3.240000000E1,2.755040137E-1,1.185106681E-2,-1.225054097E-2
3.250000000E1,2.783003329E-1,1.131843459E-2,-3.182477491E-2
3.260000000E1,2.833603389E-1,6.791060754E-3,-2.077265642E-2
3.270000000E1,2.793655973E-1,6.657902700E-3,2.263686918E-3
3.280000000E1,2.743055912E-1,3.195793296E-2,2.037318226E-2
3.290000000E1,2.837598131E-1,2.530003026E-2,1.464738594E-2
3.300000000E1,2.765692782E-1,3.009372020E-2,-2.623213664E-2
3.310000000E1,2.499376674E-1,8.788431564E-3,-1.025317016E-2
3.320000000E1,2.673813724E-1,1.917475978E-2,2.663161080E-4
3.330000000E1,2.985403571E-1,1.438106983E-2,-5.592638268E-3
3.340000000E1,2.950782477E-1,3.129214269E-2,8.921589618E-3
3.350000000E1,2.828277067E-1,1.944107588E-2,1.744370507E-2
3.360000000E1,3.119893205E-1,1.877528561E-2,-9.054747672E-3
3.370000000E1,2.567287281E-1,1.797633729E-2,8.255799348E-3
3.380000000E1,2.794987553E-1,1.797633729E-2,2.263686918E-2
3.390000000E1,3.057308920E-1,1.584580843E-2,-3.315635545E-2
3.400000000E1,2.946787735E-1,3.222424907E-2,2.117213059E-2
3.410000000E1,2.876213966E-1,2.103897253E-2,-1.105211848E-2
3.420000000E1,2.695119013E-1,1.265001513E-2,1.930791783E-2
3.430000000E1,2.725745365E-1,2.103897253E-2,-3.289003934E-2
3.440000000E1,2.796319134E-1,2.463423999E-2,-1.731054702E-3
3.450000000E1,2.845587614E-1,2.583266248E-2,-1.944107588E-2
3.460000000E1,2.708434818E-1,1.717738897E-2,1.371527956E-2
3.470000000E1,2.824282325E-1,1.131843459E-2,-3.448793599E-2
3.480000000E1,2.589924150E-1,2.916161383E-2,5.592638268E-3
3.490000000E1,2.667155822E-1,1.544633426E-2,-1.997370810E-3
3.500000000E1,2.711097979E-1,2.490055610E-2,-1.198422486E-3
3.510000000E1,2.842924453E-1,1.837581145E-2,-2.969424604E-2
3.520000000E1,2.844256033E-1,6.657902700E-3,-1.145159264E-2
3.530000000E1,2.739061171E-1,1.291633124E-2,-1.438106983E-2
3.540000000E1,2.866892903E-1,2.942792993E-2,1.997370810E-2
3.550000000E1,2.696450594E-1,1.291633124E-2,-9.321063780E-4
3.560000000E1,3.041329953E-1,3.635214874E-2,3.262372323E-2
3.570000000E1,2.980077249E-1,2.277002723E-2,2.383529167E-2
3.580000000E1,2.482066127E-1,3.595267458E-3,-1.944107588E-2
3.590000000E1,2.865561322E-1,1.225054097E-2,-2.729740107E-2
3.600000000E1,2.830940228E-1,3.675162290E-2,1.038632821E-2
3.610000000E1,2.740392751E-1,2.969424604E-2,5.858954376E-3
3.620000000E1,2.757703298E-1,1.890844367E-2,2.822950745E-2
3.630000000E1,3.037335212E-1,3.275688128E-2,2.170476280E-2
3.640000000E1,2.739061171E-1,9.321063780E-4,-1.131843459E-2
3.650000000E1,2.940129832E-1,1.584580843E-2,5.459480214E-3
3.660000000E1,2.596582053E-1,5.459480214E-3,3.621899069E-2
3.670000000E1,3.029345729E-1,3.448793599E-2,-2.183792086E-2
3.680000000E1,2.830940228E-1,2.410160777E-2,2.530003026E-3
3.690000000E1,2.846919195E-1,2.170476280E-2,-2.836266550E-2
3.700000000E1,2.826945486E-1,1.464738594E-2,-5.858954376E-3
3.710000000E1,2.806971778E-1,2.889529772E-2,8.388957402E-3
3.720000000E1,2.892192933E-1,3.954794204E-2,1.464738594E-3
3.730000000E1,2.631203147E-1,9.720537942E-3,-6.657902700E-3
3.740000000E1,2.717755882E-1,1.051948627E-2,-2.117213059E-2
3.750000000E1,2.775013845E-1,3.169161685E-2,3.808320344E-2
3.760000000E1,2.881540289E-1,2.223739502E-2,-1.557949232E-2
3.770000000E1,2.818956003E-1,2.636529469E-2,4.221110312E-2
3.780000000E1,2.779008587E-1,2.117213059E-2,-5.592638268E-3
3.790000000E1,2.772350684E-1,1.771002118E-2,8.921589618E-3
3.800000000E1,2.877545547E-1,1.291633124E-2,1.664475675E-2
3.810000000E1,2.498045093E-1,2.117213059E-2,-1.584580843E-2
3.820000000E1,2.958771960E-1,1.278317318E-2,-7.856325186E-3
3.830000000E1,2.741724332E-1,5.992112430E-3,-6.924218808E-3
3.840000000E1,3.008040440E-1,1.411475372E-2,8.522115456E-3
3.850000000E1,2.639192630E-1,1.704423091E-2,-1.091896043E-2
3.860000000E1,3.189135393E-1,-7.989483240E-4,-7.723167132E-3
3.870000000E1,2.740392751E-1,4.101268063E-2,1.850896951E-2
3.880000000E1,2.828277067E-1,2.077265642E-2,1.997370810E-3
3.890000000E1,2.954777218E-1,2.183792086E-2,1.597896648E-3
3.900000000E1,2.716424302E-1,2.463423999E-2,8.921589618E-3
