"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
9.300000000E0,-7.590009078E-3,9.187905726E-3,1.717738897E-2
9.400000000E0,-3.462109404E-2,1.411475372E-2,2.037318226E-2
9.500000000E0,-6.724481727E-2,1.278317318E-2,1.810949534E-2
9.600000000E0,-1.153148748E-1,1.571265037E-2,2.210423696E-2
9.700000000E0,-1.619201937E-1,3.036003631E-2,1.890844367E-2
9.800000000E0,-2.002697132E-1,2.103897253E-2,2.410160777E-2
9.900000000E0,-2.627208405E-1,1.837581145E-2,1.944107588E-2
1.000000000E1,-3.111903722E-1,6.391586592E-3,2.303634334E-2
1.010000000E1,-3.776362411E-1,2.862898161E-2,2.050634032E-2
1.020000000E1,-3.973436331E-1,2.117213059E-2,7.590009078E-3
1.030000000E1,-3.929494174E-1,1.544633426E-2,-5.326322160E-3
1.040000000E1,-3.878894113E-1,-4.527373836E-3,8.255799348E-3
1.050000000E1,-4.017378489E-1,2.250371113E-2,1.984055005E-2
1.060000000E1,-3.865578308E-1,1.344896345E-2,1.837581145E-2
1.070000000E1,-3.580620072E-1,2.250371113E-2,2.436792388E-2
1.080000000E1,-3.039998373E-1,9.720537942E-3,2.183792086E-2
1.090000000E1,-2.492718771E-1,1.917475978E-2,2.303634334E-2
1.100000000E1,-2.459429257E-1,2.743055912E-2,3.009372020E-2
1.110000000E1,-1.778991601E-1,2.077265642E-2,2.516687221E-2
1.120000000E1,-1.233043580E-1,1.531317621E-2,1.824265340E-2
1.130000000E1,-8.562062872E-2,1.677791480E-2,1.131843459E-2
1.140000000E1,-5.938849208E-2,1.278317318E-2,2.130528864E-2
1.150000000E1,-5.486111825E-2,1.677791480E-2,2.849582356E-2
1.160000000E1,-6.351639176E-2,1.917475978E-2,1.917475978E-2
1.170000000E1,-6.245112733E-2,1.251685708E-2,1.744370507E-2
1.180000000E1,-9.480853445E-2,1.917475978E-2,2.796319134E-2
1.190000000E1,-1.049285466E-1,2.263686918E-2,4.101268063E-2
1.200000000E1,-1.936118105E-1,2.982740410E-2,2.130528864E-2
1.210000000E1,-1.928128622E-1,9.187905726E-3,8.921589618E-3
1.220000000E1,-2.280997465E-1,1.091896043E-2,2.463423999E-2
1.230000000E1,-2.842924453E-1,3.462109404E-3,-2.663161080E-4
1.240000000E1,-3.286340773E-1,2.796319134E-2,2.969424604E-2
1.250000000E1,-3.974767912E-1,2.596582053E-2,3.262372323E-2
1.260000000E1,-4.320978852E-1,2.849582356E-2,2.769687523E-2
1.270000000E1,-4.311657789E-1,-2.929477188E-3,4.261057728E-3
1.280000000E1,-4.219778731E-1,2.836266550E-2,1.797633729E-2
1.290000000E1,-3.672499129E-1,2.623213664E-2,1.717738897E-2
1.300000000E1,-3.426156729E-1,2.024002421E-2,2.356897556E-2
1.310000000E1,-3.277019709E-1,2.263686918E-3,-9.321063780E-4
1.320000000E1,-2.685797949E-1,2.010686615E-2,1.771002118E-2
1.330000000E1,-2.194444730E-1,1.731054702E-3,2.663161080E-4
1.340000000E1,-1.837581145E-1,1.771002118E-2,8.655273510E-3
1.350000000E1,-1.388838503E-1,5.858954376E-3,1.012001210E-2
1.360000000E1,-1.557949232E-1,3.821636150E-2,4.873584776E-2
1.370000000E1,-7.616640689E-2,2.370213361E-2,2.862898161E-2
1.380000000E1,-6.524744646E-2,6.657902700E-3,1.877528561E-2
1.390000000E1,-5.858954376E-2,1.597896648E-2,2.636529469E-2
1.400000000E1,-7.962851629E-2,2.383529167E-2,1.824265340E-2
1.410000000E1,-8.508799651E-2,4.660531890E-3,2.117213059E-2
1.420000000E1,-1.171790875E-1,8.122641294E-3,1.384843762E-2
1.430000000E1,-1.394164825E-1,1.105211848E-2,2.263686918E-3
1.440000000E1,-1.727059960E-1,4.926847998E-3,9.321063780E-4
1.450000000E1,-2.450108194E-1,3.382214572E-2,7.257113943E-2
1.460000000E1,-3.081277370E-1,1.105211848E-2,9.187905726E-3
1.470000000E1,-3.411509343E-1,3.821636150E-2,2.503371415E-2
1.480000000E1,-2.845587614E-1,5.858954376E-3,-8.921589618E-3
1.490000000E1,-3.942809979E-1,1.411475372E-2,6.125270484E-3
1.500000000E1,-3.542004236E-1,1.318264735E-2,2.090581448E-2
1.510000000E1,-3.852262502E-1,3.195793296E-3,1.065264432E-2
1.520000000E1,-3.621899069E-1,-2.663161080E-4,5.592638268E-3
1.530000000E1,-3.113235303E-1,1.797633729E-2,9.321063780E-3
1.540000000E1,-3.199788038E-1,1.797633729E-2,1.810949534E-2
1.550000000E1,-2.655171597E-1,1.611212453E-2,2.463423999E-2
1.560000000E1,-2.426139744E-1,9.321063780E-4,7.989483240E-3
1.570000000E1,-1.890844367E-1,1.078580237E-2,1.265001513E-2
1.580000000E1,-1.632517742E-1,1.664475675E-2,1.238369902E-2
1.590000000E1,-1.179780358E-1,9.321063780E-3,-1.997370810E-3
1.600000000E1,-1.263669932E-1,1.331580540E-2,1.571265037E-2
1.610000000E1,-1.109206590E-1,3.289003934E-2,4.514058031E-2
1.620000000E1,-9.534116666E-2,1.571265037E-2,2.090581448E-2
1.630000000E1,-1.093227623E-1,1.731054702E-2,3.222424907E-2
1.640000000E1,-8.628641899E-2,3.328951350E-3,2.037318226E-2
1.650000000E1,-1.229048838E-1,2.836266550E-2,3.834951955E-2
1.660000000E1,-1.628523000E-1,1.771002118E-2,1.331580540E-2
1.670000000E1,-2.001365552E-1,1.358212151E-2,1.398159567E-2
1.680000000E1,-2.448776613E-1,1.637844064E-2,2.583266248E-2
1.690000000E1,-2.729740107E-1,1.384843762E-2,7.190534916E-3
1.700000000E1,-2.958771960E-1,-8.655273510E-3,-4.261057728E-3
1.710000000E1,-3.314303964E-1,4.061320647E-2,6.657902700E-2
1.720000000E1,-3.193130135E-1,-2.862898161E-2,-7.590009078E-3
1.730000000E1,-3.693804418E-1,1.837581145E-2,1.438106983E-2
1.740000000E1,-3.737746576E-1,8.522115456E-3,2.170476280E-2
1.750000000E1,-3.474093629E-1,2.849582356E-2,4.074636452E-2
1.760000000E1,-3.250388098E-1,3.994741620E-4,3.861583566E-3
1.770000000E1,-3.004045698E-1,7.456851024E-3,5.858954376E-3
1.780000000E1,-2.384860747E-1,9.321063780E-3,1.997370810E-2
1.790000000E1,-2.378202844E-1,4.527373836E-3,4.660531890E-3
1.800000000E1,-1.673796739E-1,-4.261057728E-3,1.464738594E-3
1.810000000E1,-1.986718166E-1,2.423476583E-2,1.531317621E-2
1.820000000E1,-1.464738594E-1,2.663161080E-3,8.122641294E-3
1.830000000E1,-1.227717258E-1,1.837581145E-2,2.982740410E-2
1.840000000E1,-1.066596013E-1,5.459480214E-3,2.609897858E-2
1.850000000E1,-5.965480819E-2,-2.796319134E-3,-2.663161080E-3
1.860000000E1,-1.374191117E-1,2.010686615E-2,2.103897253E-2
1.870000000E1,-6.910903003E-2,-2.822950745E-2,-3.169161685E-2
1.880000000E1,-1.338238443E-1,1.065264432E-3,1.664475675E-2
1.890000000E1,-1.874865400E-1,1.078580237E-2,1.597896648E-3
1.900000000E1,-2.298308012E-1,2.929477188E-3,2.543318831E-2
1.910000000E1,-2.356897556E-1,1.970739199E-2,1.637844064E-2
1.920000000E1,-2.696450594E-1,2.024002421E-2,2.902845577E-2
1.930000000E1,-2.834934970E-1,8.255799348E-3,1.637844064E-2
1.940000000E1,-2.966761443E-1,-1.771002118E-2,2.743055912E-2
1.950000000E1,-3.580620072E-1,3.635214874E-2,2.729740107E-2
1.960000000E1,-3.398193538E-1,2.423476583E-2,1.318264735E-2
1.970000000E1,-3.458114662E-1,2.143844669E-2,1.544633426E-2
1.980000000E1,-3.231745971E-1,1.198422486E-3,1.105211848E-2
1.990000000E1,-2.941461413E-1,1.478054399E-2,7.590009078E-3
2.000000000E1,-2.367550200E-1,-4.261057728E-3,-2.796319134E-3
2.010000000E1,-2.553971476E-1,1.131843459E-2,1.997370810E-3
2.020000000E1,-2.322276462E-1,3.994741620E-3,8.122641294E-3
2.030000000E1,-2.054628773E-1,5.326322160E-3,1.411475372E-2
2.040000000E1,-2.085255126E-1,9.321063780E-4,4.527373836E-3
2.050000000E1,-1.600559809E-1,1.198422486E-2,1.624528259E-2
2.060000000E1,-1.364870054E-1,1.504686010E-2,2.836266550E-2
2.070000000E1,-1.339570023E-1,1.291633124E-2,1.611212453E-2
2.080000000E1,-1.468733336E-1,1.451422789E-2,3.368898766E-2
2.090000000E1,-1.272990996E-1,1.358212151E-2,2.316950140E-2
2.100000000E1,-1.463407013E-1,1.744370507E-2,1.904160172E-2
2.110000000E1,-1.709749413E-1,1.864212756E-3,1.318264735E-2
2.120000000E1,-1.836249565E-1,-3.462109404E-3,-9.454221834E-3
2.130000000E1,-2.213086857E-1,-2.663161080E-4,-1.384843762E-2
2.140000000E1,-2.785666490E-1,3.608583263E-2,3.435477793E-2
2.150000000E1,-2.536660929E-1,2.889529772E-2,3.235740712E-2
2.160000000E1,-2.832271809E-1,-8.388957402E-3,-1.078580237E-2
2.170000000E1,-2.854908678E-1,1.877528561E-2,2.743055912E-2
2.180000000E1,-3.282346031E-1,2.024002421E-2,8.788431564E-3
2.190000000E1,-2.888198191E-1,1.371527956E-2,1.291633124E-2
2.200000000E1,-3.161172202E-1,2.237055307E-2,3.755057123E-2
2.210000000E1,-3.085272111E-1,1.131843459E-2,1.677791480E-2
2.220000000E1,-2.960103540E-1,1.837581145E-2,1.797633729E-2
2.230000000E1,-2.833603389E-1,8.788431564E-3,6.125270484E-3
2.240000000E1,-2.354234395E-1,1.704423091E-2,2.503371415E-2
2.250000000E1,-2.404834455E-1,1.278317318E-2,9.454221834E-3
2.260000000E1,-2.043976129E-1,1.637844064E-2,2.143844669E-2
2.270000000E1,-1.942776008E-1,2.103897253E-2,2.849582356E-2
2.280000000E1,-1.729723121E-1,1.691107286E-2,1.771002118E-2
2.290000000E1,-1.458080691E-1,1.797633729E-2,2.596582053E-2
2.300000000E1,-1.511343913E-1,-1.717738897E-2,-2.889529772E-2
2.310000000E1,-1.494033366E-1,1.331580540E-3,1.704423091E-2
2.320000000E1,-1.842907467E-1,3.235740712E-2,3.049319437E-2
2.330000000E1,-1.661812514E-1,1.198422486E-3,1.265001513E-2
2.340000000E1,-1.788312665E-1,2.250371113E-2,2.623213664E-2
2.350000000E1,-1.695102027E-1,5.992112430E-3,7.989483240E-3
2.360000000E1,-1.873533820E-1,1.304948929E-2,1.864212756E-2
2.370000000E1,-2.219744760E-1,2.050634032E-2,3.262372323E-2
2.380000000E1,-2.619218922E-1,1.917475978E-2,2.157160475E-2
2.390000000E1,-2.946787735E-1,3.328951350E-3,1.105211848E-2
2.400000000E1,-2.621882083E-1,1.584580843E-2,1.917475978E-2
2.410000000E1,-2.884203450E-1,1.158475070E-2,1.597896648E-2
2.420000000E1,-2.826945486E-1,1.344896345E-2,3.595267458E-3
2.430000000E1,-2.994724634E-1,2.010686615E-2,8.122641294E-3
2.440000000E1,-2.531334607E-1,4.127899674E-3,1.464738594E-2
2.450000000E1,-2.531334607E-1,1.997370810E-3,8.788431564E-3
2.460000000E1,-2.053297193E-1,-1.398159567E-2,-1.984055005E-2
2.470000000E1,-2.476739804E-1,6.764429143E-2,3.635214874E-2
2.480000000E1,-1.977397102E-1,1.118527654E-2,2.556634637E-2
2.490000000E1,-2.364887039E-1,9.454221834E-3,9.720537942E-3
2.500000000E1,-2.122539381E-1,1.970739199E-2,5.326322160E-3
2.510000000E1,-2.014681357E-1,2.862898161E-2,2.210423696E-2
2.520000000E1,-1.748365249E-1,1.265001513E-2,2.024002421E-2
2.530000000E1,-1.808286373E-1,1.384843762E-2,2.143844669E-2
2.540000000E1,-1.785649504E-1,6.258428538E-3,6.657902700E-3
2.550000000E1,-2.034655065E-1,2.862898161E-2,2.849582356E-2
2.560000000E1,-1.727059960E-1,1.784317924E-2,2.370213361E-2
2.570000000E1,-1.723065219E-1,1.717738897E-2,2.050634032E-2
2.580000000E1,-2.736398010E-1,2.530003026E-2,3.355582961E-2
2.590000000E1,-1.885518045E-1,2.436792388E-2,2.862898161E-2
2.600000000E1,-2.556634637E-1,7.723167132E-3,7.723167132E-3
2.610000000E1,-2.568618862E-1,3.728425512E-3,8.255799348E-3
2.620000000E1,-2.668487402E-1,-7.856325186E-3,-9.853695996E-3
2.630000000E1,-2.399508133E-1,2.237055307E-2,5.592638268E-3
2.640000000E1,-2.854908678E-1,1.012001210E-2,2.490055610E-2
2.650000000E1,-2.667155822E-1,1.651159870E-2,1.518001816E-2
2.660000000E1,-2.318281720E-1,-1.464738594E-3,1.597896648E-2
2.670000000E1,-2.645850533E-1,1.012001210E-2,2.716424302E-2
2.680000000E1,-2.363555459E-1,1.518001816E-2,2.516687221E-2
2.690000000E1,-2.591255731E-1,4.394215782E-3,6.391586592E-3
2.700000000E1,-2.340918589E-1,2.356897556E-2,1.944107588E-2
2.710000000E1,-2.113218317E-1,3.155845880E-2,7.989483240E-3
2.720000000E1,-2.518018801E-1,2.729740107E-2,1.731054702E-2
2.730000000E1,-2.250371113E-1,1.544633426E-2,2.050634032E-2
2.740000000E1,-2.165149958E-1,2.237055307E-2,2.090581448E-2
2.750000000E1,-1.792307407E-1,-5.858954376E-3,4.261057728E-3
2.760000000E1,-2.209092116E-1,6.791060754E-3,-5.326322160E-3
2.770000000E1,-2.102565673E-1,7.989483240E-3,1.225054097E-2
2.780000000E1,-2.043976129E-1,3.408846182E-2,4.953479609E-2
2.790000000E1,-2.222407921E-1,1.850896951E-2,2.050634032E-2
2.800000000E1,-2.045307709E-1,2.410160777E-2,3.036003631E-2
2.810000000E1,-2.320944881E-1,7.057376862E-3,1.012001210E-2
2.820000000E1,-1.973402360E-1,2.796319134E-2,2.596582053E-2
2.830000000E1,-2.109223575E-1,6.657902700E-4,1.012001210E-2
2.840000000E1,-1.956091813E-1,-5.459480214E-3,1.225054097E-2
2.850000000E1,-2.391518650E-1,3.129214269E-2,2.716424302E-2
2.860000000E1,-2.363555459E-1,2.876213966E-2,3.142530074E-2
2.870000000E1,-2.531334607E-1,2.982740410E-2,2.063949837E-2
2.880000000E1,-2.426139744E-1,1.757686313E-2,1.131843459E-2
2.890000000E1,-2.334260687E-1,1.957423394E-2,2.556634637E-2
2.900000000E1,-2.257029015E-1,4.660531890E-3,7.989483240E-3
2.910000000E1,-2.213086857E-1,-1.731054702E-3,-1.544633426E-2
2.920000000E1,-2.748382235E-1,5.219795717E-2,2.929477188E-2
2.930000000E1,-2.024002421E-1,-2.796319134E-3,-1.171790875E-2
2.940000000E1,-2.760366459E-1,4.287689339E-2,4.194478701E-2
2.950000000E1,-2.024002421E-1,1.624528259E-2,3.555320042E-2
2.960000000E1,-2.331597526E-1,2.743055912E-2,2.609897858E-2
2.970000000E1,-2.073270901E-1,1.784317924E-2,1.584580843E-2
2.980000000E1,-2.339587009E-1,1.464738594E-2,-2.530003026E-3
2.990000000E1,-2.335592267E-1,2.197107891E-2,3.608583263E-2
3.000000000E1,-2.121207800E-1,1.145159264E-2,1.065264432E-2
3.010000000E1,-2.077265642E-1,7.590009078E-3,1.065264432E-2
3.020000000E1,-2.516687221E-1,1.984055005E-2,1.438106983E-2
3.030000000E1,-2.074602481E-1,1.850896951E-2,2.383529167E-2
3.040000000E1,-2.352902814E-1,1.731054702E-2,1.797633729E-2
3.050000000E1,-2.275671143E-1,3.861583566E-3,2.676476885E-2
3.060000000E1,-2.455434516E-1,1.757686313E-2,2.783003329E-2
3.070000000E1,-2.206428955E-1,1.371527956E-2,1.358212151E-2
3.080000000E1,-2.580603087E-1,2.130528864E-3,6.924218808E-3
3.090000000E1,-2.206428955E-1,3.488741015E-2,5.699164711E-2
3.100000000E1,-2.451439774E-1,1.864212756E-3,-2.010686615E-2
3.110000000E1,-2.300971173E-1,5.206479911E-2,3.169161685E-2
3.120000000E1,-2.376871264E-1,4.221110312E-2,2.543318831E-2
3.130000000E1,-2.073270901E-1,1.145159264E-2,1.331580540E-4
3.140000000E1,-2.039981387E-1,1.265001513E-2,2.183792086E-2
3.150000000E1,-2.496713512E-1,1.051948627E-2,8.522115456E-3
3.160000000E1,-1.928128622E-1,1.265001513E-2,1.278317318E-2
3.170000000E1,-2.278334304E-1,3.142530074E-2,2.796319134E-2
3.180000000E1,-2.250371113E-1,2.250371113E-2,3.755057123E-2
3.190000000E1,-2.287655368E-1,7.989483240E-3,1.344896345E-2
3.200000000E1,-2.115881478E-1,2.410160777E-2,1.637844064E-2
3.210000000E1,-2.099902512E-1,-2.663161080E-3,1.118527654E-2
3.220000000E1,-2.540655670E-1,1.185106681E-2,1.664475675E-2
3.230000000E1,-2.138518347E-1,1.744370507E-2,1.438106983E-2
3.240000000E1,-2.384860747E-1,2.063949837E-2,2.037318226E-2
3.250000000E1,-1.976065521E-1,-3.994741620E-3,-2.663161080E-3
3.260000000E1,-2.420813422E-1,8.788431564E-3,5.592638268E-3
3.270000000E1,-1.822933759E-1,-1.145159264E-2,-7.989483240E-4
3.280000000E1,-2.242381629E-1,1.331580540E-3,-1.225054097E-2
3.290000000E1,-2.223739502E-1,9.321063780E-4,3.115898464E-2
3.300000000E1,-2.318281720E-1,3.608583263E-2,1.744370507E-2
3.310000000E1,-2.447445033E-1,3.661846485E-2,2.436792388E-2
3.320000000E1,-2.183792086E-1,2.809634939E-2,3.182477491E-2
3.330000000E1,-2.344913331E-1,1.957423394E-2,1.624528259E-2
3.340000000E1,-2.143844669E-1,2.157160475E-2,2.077265642E-2
3.350000000E1,-2.324939623E-1,1.797633729E-2,2.836266550E-2
3.360000000E1,-2.242381629E-1,1.051948627E-2,2.396844972E-3
3.370000000E1,-2.154497314E-1,6.125270484E-3,2.663161080E-3
3.380000000E1,-2.472745063E-1,1.251685708E-2,-7.989483240E-4
3.390000000E1,-2.358229136E-1,2.982740410E-2,2.716424302E-2
3.400000000E1,-1.985386585E-1,2.902845577E-2,2.743055912E-2
3.410000000E1,-2.254365854E-1,-1.691107286E-2,6.524744646E-3
3.420000000E1,-2.378202844E-1,1.637844064E-2,2.090581448E-2
3.430000000E1,-2.250371113E-1,4.061320647E-2,2.463423999E-2
3.440000000E1,-2.684466369E-1,1.012001210E-2,1.904160172E-2
3.450000000E1,-2.522013543E-1,2.703108496E-2,9.187905726E-3
3.460000000E1,-1.838912726E-1,2.796319134E-3,-5.326322160E-4
3.470000000E1,-2.042644548E-1,3.022687826E-2,5.419532798E-2
3.480000000E1,-1.881523303E-1,1.597896648E-2,2.809634939E-2
3.490000000E1,-2.008023454E-1,2.516687221E-2,2.130528864E-2
3.500000000E1,-2.416818680E-1,2.969424604E-2,9.587379888E-3
3.510000000E1,-2.344913331E-1,-7.190534916E-3,1.731054702E-3
3.520000000E1,-2.557966217E-1,3.155845880E-2,1.984055005E-2
3.530000000E1,-2.379534425E-1,7.190534916E-3,2.396844972E-2
3.540000000E1,-1.940112847E-1,2.263686918E-2,1.331580540E-2
3.550000000E1,-2.078597223E-1,2.423476583E-2,6.258428538E-3
3.560000000E1,-2.054628773E-1,2.423476583E-2,2.263686918E-2
3.570000000E1,-2.129197283E-1,1.278317318E-2,1.597896648E-2
3.580000000E1,-2.202434213E-1,2.729740107E-2,2.436792388E-2
3.590000000E1,-1.853560112E-1,1.997370810E-2,1.810949534E-2
3.600000000E1,-1.946770749E-1,1.904160172E-2,2.503371415E-2
3.610000000E1,-2.014681357E-1,3.994741620E-3,9.054747672E-3
3.620000000E1,-1.937449686E-1,2.423476583E-2,1.131843459E-2
3.630000000E1,-2.102565673E-1,2.024002421E-2,3.542004236E-2
3.640000000E1,-2.113218317E-1,1.131843459E-2,3.608583263E-2
3.650000000E1,-2.142513089E-1,9.454221834E-3,1.731054702E-2
3.660000000E1,-1.744370507E-1,2.796319134E-3,-9.054747672E-3
3.670000000E1,-1.857554853E-1,1.211738291E-2,4.354268366E-2
3.680000000E1,-2.384860747E-1,1.012001210E-2,-6.125270484E-3
3.690000000E1,-2.101234092E-1,-7.723167132E-3,8.255799348E-3
3.700000000E1,-1.677791480E-1,-8.122641294E-3,-7.989483240E-4
3.710000000E1,-2.214418438E-1,2.090581448E-2,3.488741015E-2
3.720000000E1,-1.796302148E-1,1.304948929E-2,1.957423394E-2
3.730000000E1,-2.127865703E-1,2.876213966E-2,2.037318226E-2
3.740000000E1,-2.552639895E-1,1.571265037E-2,1.331580540E-4
3.750000000E1,-1.876196981E-1,1.917475978E-2,-2.929477188E-3
3.760000000E1,-2.279665884E-1,1.504686010E-2,3.155845880E-2
3.770000000E1,-2.334260687E-1,3.728425512E-3,1.531317621E-2
3.780000000E1,-2.006691874E-1,2.130528864E-2,2.796319134E-2
3.790000000E1,-2.178465763E-1,1.691107286E-2,-5.060006052E-3
3.800000000E1,-2.234392146E-1,6.125270484E-3,5.060006052E-3
3.810000000E1,-1.994707649E-1,3.595267458E-3,1.504686010E-2
3.820000000E1,-2.210423696E-1,2.396844972E-3,1.677791480E-2
3.830000000E1,-2.287655368E-1,1.531317621E-2,1.944107588E-2
