"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
9.200000000E0,8.817726336E-1,8.255799348E-3,2.809634939E-2
9.300000000E0,7.301056101E-1,1.225054097E-2,1.518001816E-2
9.400000000E0,5.665875198E-1,1.185106681E-2,8.255799348E-3
9.500000000E0,3.689809676E-1,2.143844669E-2,-1.491370205E-2
9.600000000E0,1.992044488E-1,3.648530680E-2,-6.391586592E-3
9.700000000E0,1.695102027E-1,2.250371113E-2,1.091896043E-2
9.800000000E0,9.041431867E-2,2.942792993E-2,-1.504686010E-2
9.900000000E0,2.018676099E-1,1.837581145E-2,9.187905726E-3
1.000000000E1,2.198439472E-1,2.876213966E-2,-2.796319134E-3
1.010000000E1,4.175836573E-1,1.344896345E-2,-7.190534916E-3
1.020000000E1,6.275739085E-1,2.663161080E-3,3.368898766E-2
1.030000000E1,7.434214155E-1,1.398159567E-2,2.849582356E-2
1.040000000E1,9.298426911E-1,9.321063780E-3,1.944107588E-2
1.050000000E1,1.094026572E0,5.459480214E-3,1.051948627E-2
1.060000000E1,1.132642407E0,-9.321063780E-4,2.769687523E-2
1.070000000E1,1.122655553E0,1.651159870E-2,3.834951955E-2
1.080000000E1,1.045290724E0,5.060006052E-3,3.142530074E-2
1.090000000E1,8.986837064E-1,1.091896043E-2,2.077265642E-2
1.100000000E1,7.422229930E-1,1.158475070E-2,1.304948929E-2
1.110000000E1,5.302353710E-1,1.904160172E-2,-3.195793296E-3
1.120000000E1,3.472762048E-1,3.382214572E-2,-5.725796322E-3
1.130000000E1,2.624545244E-1,2.130528864E-2,1.038632821E-2
1.140000000E1,1.789644246E-1,2.623213664E-2,-4.660531890E-3
1.150000000E1,1.912149655E-1,1.624528259E-2,5.858954376E-3
1.160000000E1,2.207760535E-1,2.037318226E-2,-3.994741620E-3
1.170000000E1,2.990729893E-1,2.263686918E-2,1.158475070E-2
1.180000000E1,4.546015964E-1,1.917475978E-2,2.396844972E-3
1.190000000E1,5.829659604E-1,1.225054097E-2,9.720537942E-3
1.200000000E1,7.745804001E-1,1.331580540E-2,1.451422789E-2
1.210000000E1,9.498163992E-1,8.255799348E-3,3.555320042E-2
1.220000000E1,1.044624934E0,1.251685708E-2,5.060006052E-3
1.230000000E1,1.115997651E0,9.054747672E-3,1.185106681E-2
1.240000000E1,1.104013426E0,1.504686010E-2,2.010686615E-2
1.250000000E1,1.008272785E0,0.000000000E0,3.874899371E-2
1.260000000E1,8.721852537E-1,1.225054097E-2,1.438106983E-2
1.270000000E1,6.936203033E-1,1.850896951E-2,2.490055610E-2
1.280000000E1,4.771053075E-1,3.262372323E-2,1.504686010E-2
1.290000000E1,3.910852046E-1,1.438106983E-2,1.424791178E-2
1.300000000E1,2.684466369E-1,1.731054702E-2,-6.125270484E-3
1.310000000E1,2.246376371E-1,1.970739199E-2,2.330265945E-2
1.320000000E1,2.103897253E-1,2.370213361E-2,1.051948627E-2
1.330000000E1,2.434129227E-1,1.531317621E-2,-2.929477188E-3
1.340000000E1,3.210440682E-1,1.518001816E-2,-3.195793296E-3
1.350000000E1,4.633900279E-1,8.655273510E-3,7.456851024E-3
1.360000000E1,6.038717749E-1,1.012001210E-2,5.992112430E-3
1.370000000E1,7.656588105E-1,1.557949232E-2,2.663161080E-4
1.380000000E1,9.576727244E-1,-6.524744646E-3,1.824265340E-2
1.390000000E1,1.049285466E0,4.261057728E-3,1.704423091E-2
1.400000000E1,1.100418158E0,8.522115456E-3,2.356897556E-2
1.410000000E1,1.068460225E0,2.263686918E-3,2.663161080E-2
1.420000000E1,9.808422258E-1,7.590009078E-3,3.621899069E-2
1.430000000E1,8.594020805E-1,-3.994741620E-3,2.436792388E-2
1.440000000E1,7.253119201E-1,5.459480214E-3,1.491370205E-2
1.450000000E1,5.314337935E-1,1.544633426E-2,1.518001816E-2
1.460000000E1,3.858920405E-1,1.997370810E-2,1.344896345E-2
1.470000000E1,2.933471930E-1,7.057376862E-3,7.190534916E-3
1.480000000E1,2.751045396E-1,5.858954376E-3,1.078580237E-2
1.490000000E1,2.459429257E-1,1.824265340E-2,1.757686313E-2
1.500000000E1,2.524676704E-1,2.463423999E-2,8.255799348E-3
1.510000000E1,3.761715026E-1,9.720537942E-3,6.657902700E-3
1.520000000E1,4.643221343E-1,1.877528561E-2,1.810949534E-2
1.530000000E1,5.428853862E-1,2.383529167E-2,-2.396844972E-3
1.540000000E1,7.685882877E-1,1.291633124E-2,1.957423394E-2
1.550000000E1,8.645952446E-1,9.720537942E-3,2.783003329E-2
1.560000000E1,9.861685479E-1,8.655273510E-3,5.326322160E-3
1.570000000E1,1.055144420E0,2.223739502E-2,1.131843459E-2
1.580000000E1,1.019591219E0,9.853695996E-3,1.411475372E-2
1.590000000E1,9.226521562E-1,1.731054702E-3,1.571265037E-2
1.600000000E1,8.190551902E-1,1.571265037E-2,1.651159870E-2
1.610000000E1,6.779076529E-1,3.595267458E-3,2.569950442E-2
1.620000000E1,5.242432586E-1,1.864212756E-2,5.060006052E-3
1.630000000E1,4.175836573E-1,1.544633426E-2,4.394215782E-3
1.640000000E1,3.498062079E-1,2.263686918E-2,1.491370205E-2
1.650000000E1,2.620550503E-1,2.277002723E-2,6.125270484E-3
1.660000000E1,2.495381932E-1,1.877528561E-2,9.054747672E-3
1.670000000E1,3.487409434E-1,5.193164106E-3,1.158475070E-2
1.680000000E1,3.900199402E-1,2.743055912E-2,-1.012001210E-2
1.690000000E1,4.769721494E-1,1.824265340E-2,7.590009078E-3
1.700000000E1,5.920207081E-1,7.456851024E-3,2.356897556E-2
1.710000000E1,7.685882877E-1,1.331580540E-2,9.054747672E-3
1.720000000E1,8.893626427E-1,2.143844669E-2,5.952165014E-2
1.730000000E1,9.848369674E-1,1.118527654E-2,5.592638268E-3
1.740000000E1,1.009338049E0,1.012001210E-2,9.454221834E-3
1.750000000E1,9.865680221E-1,9.587379888E-3,2.383529167E-2
1.760000000E1,9.452890253E-1,1.118527654E-2,2.263686918E-2
1.770000000E1,8.242483543E-1,1.984055005E-2,-4.127899674E-3
1.780000000E1,6.737797532E-1,1.371527956E-2,2.862898161E-2
1.790000000E1,5.205148331E-1,2.476739804E-2,4.008057425E-2
1.800000000E1,4.415521071E-1,1.917475978E-2,3.249056518E-2
1.810000000E1,3.841609858E-1,1.065264432E-2,7.723167132E-3
1.820000000E1,2.844256033E-1,1.837581145E-2,-4.394215782E-3
1.830000000E1,2.829608648E-1,2.370213361E-2,-1.211738291E-2
1.840000000E1,3.332946092E-1,1.171790875E-2,1.331580540E-3
1.850000000E1,4.036020617E-1,2.063949837E-2,5.858954376E-3
1.860000000E1,5.137237723E-1,9.454221834E-3,-4.261057728E-3
1.870000000E1,6.061354618E-1,1.984055005E-2,2.223739502E-2
1.880000000E1,7.279750812E-1,1.970739199E-2,-1.105211848E-2
1.890000000E1,8.560731292E-1,2.290318529E-2,7.590009078E-3
1.900000000E1,9.194563629E-1,9.321063780E-3,1.145159264E-2
1.910000000E1,9.610016757E-1,1.238369902E-2,1.637844064E-2
1.920000000E1,9.796438033E-1,9.321063780E-3,3.235740712E-2
1.930000000E1,9.012137095E-1,5.858954376E-3,8.522115456E-3
1.940000000E1,8.143946583E-1,1.464738594E-2,1.544633426E-2
1.950000000E1,6.890929294E-1,2.077265642E-2,-1.997370810E-3
1.960000000E1,5.332980063E-1,2.756371718E-2,-2.530003026E-3
1.970000000E1,4.571315994E-1,2.902845577E-2,1.824265340E-2
1.980000000E1,3.768372928E-1,4.221110312E-2,4.141215479E-2
1.990000000E1,3.502056820E-1,2.849582356E-2,1.478054399E-2
2.000000000E1,3.151851138E-1,2.103897253E-2,3.462109404E-3
2.010000000E1,3.304982900E-1,1.597896648E-2,2.077265642E-2
2.020000000E1,3.888215177E-1,1.904160172E-2,1.677791480E-2
2.030000000E1,5.416869637E-1,9.587379888E-3,2.902845577E-2
2.040000000E1,5.929528145E-1,1.265001513E-2,2.450108194E-2
2.050000000E1,7.471498410E-1,4.127899674E-3,3.994741620E-4
2.060000000E1,8.617989255E-1,1.198422486E-3,1.464738594E-2
2.070000000E1,9.294432169E-1,4.127899674E-3,1.637844064E-2
2.080000000E1,9.616674660E-1,-5.060006052E-3,-2.530003026E-3
2.090000000E1,9.749832714E-1,1.864212756E-2,3.182477491E-2
2.100000000E1,9.020126578E-1,9.187905726E-3,2.277002723E-2
2.110000000E1,8.018778012E-1,4.261057728E-3,9.321063780E-3
2.120000000E1,7.109308503E-1,1.478054399E-2,1.544633426E-2
2.130000000E1,5.998770333E-1,7.190534916E-3,5.858954376E-3
2.140000000E1,4.989432283E-1,1.944107588E-2,1.784317924E-2
2.150000000E1,4.302336725E-1,8.122641294E-3,-9.187905726E-3
2.160000000E1,3.571299008E-1,8.921589618E-3,9.321063780E-3
2.170000000E1,3.544667397E-1,1.691107286E-2,3.062635242E-3
2.180000000E1,3.868241469E-1,1.731054702E-2,1.278317318E-2
2.190000000E1,4.283694597E-1,1.251685708E-2,3.328951350E-3
2.200000000E1,5.275722099E-1,1.025317016E-2,-6.657902700E-4
2.210000000E1,6.313023340E-1,6.657902700E-4,2.530003026E-3
2.220000000E1,7.078682151E-1,2.090581448E-2,1.105211848E-2
2.230000000E1,8.113320230E-1,4.660531890E-3,1.331580540E-4
2.240000000E1,8.708536732E-1,3.994741620E-3,2.569950442E-2
2.250000000E1,9.442237609E-1,7.723167132E-3,-3.728425512E-3
2.260000000E1,9.199889951E-1,1.677791480E-2,2.530003026E-2
2.270000000E1,8.829710561E-1,2.663161080E-4,5.992112430E-2
2.280000000E1,7.832356736E-1,6.791060754E-3,2.210423696E-2
2.290000000E1,6.793723915E-1,1.451422789E-2,1.744370507E-2
2.300000000E1,6.243781152E-1,5.725796322E-3,1.677791480E-2
2.310000000E1,5.207811492E-1,2.024002421E-2,9.321063780E-4
2.320000000E1,4.693821404E-1,1.744370507E-2,3.568635847E-2
2.330000000E1,4.053331164E-1,2.929477188E-2,1.744370507E-2
2.340000000E1,3.962783687E-1,1.211738291E-2,-8.788431564E-3
2.350000000E1,4.151868124E-1,1.584580843E-2,1.704423091E-2
2.360000000E1,4.593952863E-1,9.853695996E-3,-4.527373836E-3
2.370000000E1,5.581985624E-1,1.371527956E-2,2.024002421E-2
2.380000000E1,5.795038510E-1,2.090581448E-2,1.571265037E-2
2.390000000E1,7.514108987E-1,-6.258428538E-3,4.567321252E-2
2.400000000E1,7.904262085E-1,5.326322160E-4,1.038632821E-2
2.410000000E1,8.757805212E-1,-1.065264432E-3,-2.663161080E-4
2.420000000E1,9.138637246E-1,1.438106983E-2,1.211738291E-2
2.430000000E1,9.150621471E-1,-3.728425512E-3,-9.454221834E-3
2.440000000E1,8.290420442E-1,2.250371113E-2,2.596582053E-2
2.450000000E1,7.736482937E-1,1.917475978E-2,1.384843762E-2
2.460000000E1,7.030745251E-1,1.571265037E-2,1.584580843E-2
2.470000000E1,5.705822614E-1,1.265001513E-2,-3.994741620E-3
2.480000000E1,5.153216690E-1,2.010686615E-2,2.716424302E-2
2.490000000E1,4.663195051E-1,1.611212453E-2,-7.190534916E-3
2.500000000E1,4.218447151E-1,1.145159264E-2,4.926847998E-3
2.510000000E1,4.343615721E-1,1.784317924E-2,-2.383529167E-2
2.520000000E1,4.363589430E-1,2.743055912E-2,1.504686010E-2
2.530000000E1,4.745753045E-1,1.012001210E-2,4.261057728E-3
2.540000000E1,4.928179579E-1,1.810949534E-2,1.584580843E-2
2.550000000E1,6.222475863E-1,7.323692970E-3,2.103897253E-2
2.560000000E1,6.745787016E-1,1.291633124E-2,2.663161080E-4
2.570000000E1,7.619303850E-1,2.010686615E-2,2.809634939E-2
2.580000000E1,8.122641294E-1,1.344896345E-2,1.930791783E-2
2.590000000E1,8.701878829E-1,4.127899674E-3,1.611212453E-2
2.600000000E1,8.732505181E-1,5.060006052E-3,4.061320647E-2
2.610000000E1,8.456868010E-1,1.557949232E-2,2.756371718E-2
2.620000000E1,7.500793182E-1,2.024002421E-2,3.795004539E-2
2.630000000E1,7.121292728E-1,1.105211848E-2,8.122641294E-3
2.640000000E1,6.696518536E-1,6.791060754E-3,2.609897858E-2
2.650000000E1,5.527390822E-1,9.187905726E-3,1.744370507E-2
2.660000000E1,4.928179579E-1,2.024002421E-2,1.051948627E-2
2.670000000E1,4.620584474E-1,1.265001513E-2,9.187905726E-3
2.680000000E1,4.379568396E-1,2.117213059E-2,2.769687523E-2
2.690000000E1,4.304999886E-1,3.075951047E-2,1.331580540E-3
2.700000000E1,4.981442800E-1,9.454221834E-3,2.383529167E-2
2.710000000E1,5.514075016E-1,2.157160475E-2,2.796319134E-3
2.720000000E1,6.234460088E-1,1.411475372E-2,9.720537942E-3
2.730000000E1,6.432865589E-1,2.157160475E-2,8.788431564E-3
2.740000000E1,7.235808654E-1,1.171790875E-2,-1.158475070E-2
2.750000000E1,7.997472723E-1,1.105211848E-2,2.876213966E-2
2.760000000E1,8.097341264E-1,1.225054097E-2,4.234426117E-2
2.770000000E1,8.394283724E-1,1.304948929E-2,1.065264432E-2
2.780000000E1,7.985488498E-1,1.504686010E-2,4.340952560E-2
2.790000000E1,7.896272602E-1,1.065264432E-3,1.664475675E-2
2.800000000E1,6.840329234E-1,1.757686313E-2,1.158475070E-2
2.810000000E1,6.363623401E-1,9.587379888E-3,1.105211848E-2
2.820000000E1,5.788380607E-1,2.450108194E-2,2.849582356E-2
2.830000000E1,5.290369485E-1,1.611212453E-2,1.771002118E-2
2.840000000E1,5.211806234E-1,1.078580237E-2,2.889529772E-2
2.850000000E1,4.760400431E-1,1.651159870E-2,1.611212453E-2
2.860000000E1,4.961469092E-1,2.103897253E-2,3.275688128E-2
2.870000000E1,5.118595596E-1,2.623213664E-2,1.491370205E-2
2.880000000E1,5.756422674E-1,1.424791178E-2,2.982740410E-2
2.890000000E1,5.986786108E-1,1.078580237E-2,1.478054399E-2
2.900000000E1,6.972155707E-1,1.930791783E-2,4.074636452E-2
2.910000000E1,7.302387681E-1,1.704423091E-2,2.077265642E-2
2.920000000E1,7.954862146E-1,-3.062635242E-3,-3.994741620E-3
2.930000000E1,8.181230838E-1,1.411475372E-2,3.328951350E-2
2.940000000E1,8.233162479E-1,-4.793689944E-3,3.382214572E-2
2.950000000E1,7.878962055E-1,6.391586592E-3,1.571265037E-2
2.960000000E1,6.980145191E-1,1.651159870E-2,2.423476583E-2
2.970000000E1,6.861634523E-1,3.861583566E-3,8.122641294E-3
2.980000000E1,6.191849511E-1,1.624528259E-2,1.904160172E-2
2.990000000E1,5.655222553E-1,1.997370810E-2,2.703108496E-2
3.000000000E1,5.273058938E-1,1.664475675E-2,9.720537942E-3
3.010000000E1,5.460811795E-1,2.197107891E-2,1.198422486E-3
3.020000000E1,5.205148331E-1,1.331580540E-3,2.663161080E-2
3.030000000E1,5.103948210E-1,1.451422789E-2,2.902845577E-2
3.040000000E1,5.597964590E-1,1.171790875E-2,1.238369902E-2
3.050000000E1,5.832322765E-1,2.396844972E-2,-5.592638268E-3
3.060000000E1,6.500776196E-1,1.304948929E-2,7.723167132E-3
3.070000000E1,6.837666073E-1,4.793689944E-3,2.676476885E-2
3.080000000E1,7.013434704E-1,4.926847998E-3,2.170476280E-2
3.090000000E1,7.277087651E-1,1.757686313E-2,2.063949837E-2
3.100000000E1,7.683219716E-1,6.258428538E-3,1.371527956E-2
3.110000000E1,7.456851024E-1,1.611212453E-2,-4.527373836E-3
3.120000000E1,7.254450782E-1,2.103897253E-2,4.527373836E-2
3.130000000E1,7.442203638E-1,1.384843762E-2,1.065264432E-3
3.140000000E1,6.801713398E-1,1.677791480E-2,2.130528864E-3
3.150000000E1,6.287723310E-1,1.531317621E-2,1.478054399E-2
3.160000000E1,6.129265226E-1,7.856325186E-3,5.326322160E-3
3.170000000E1,5.962817658E-1,1.571265037E-2,2.663161080E-4
3.180000000E1,5.403553831E-1,1.411475372E-2,-4.127899674E-3
3.190000000E1,5.628590943E-1,1.278317318E-2,2.103897253E-2
3.200000000E1,5.748433191E-1,1.424791178E-2,0.000000000E0
3.210000000E1,5.906891275E-1,1.105211848E-2,2.077265642E-2
3.220000000E1,6.253102216E-1,1.784317924E-2,1.864212756E-2
3.230000000E1,6.379602367E-1,1.757686313E-2,9.187905726E-3
3.240000000E1,6.647250056E-1,1.145159264E-2,1.637844064E-2
3.250000000E1,7.483482635E-1,1.251685708E-2,8.655273510E-3
3.260000000E1,7.142598017E-1,3.462109404E-3,1.158475070E-2
3.270000000E1,7.057376862E-1,2.636529469E-2,3.661846485E-2
3.280000000E1,7.527424793E-1,2.090581448E-2,4.221110312E-2
3.290000000E1,7.217166527E-1,1.331580540E-2,-6.924218808E-3
3.300000000E1,7.146592758E-1,1.225054097E-2,-2.024002421E-2
3.310000000E1,6.677876408E-1,1.251685708E-2,9.587379888E-3
3.320000000E1,6.463491941E-1,9.720537942E-3,1.158475070E-2
3.330000000E1,6.141249450E-1,2.356897556E-2,2.356897556E-2
3.340000000E1,5.980128205E-1,1.384843762E-2,3.222424907E-2
3.350000000E1,5.973470302E-1,2.796319134E-3,1.597896648E-2
3.360000000E1,5.719138419E-1,1.504686010E-2,1.597896648E-2
3.370000000E1,6.217149541E-1,1.411475372E-2,-1.051948627E-2
3.380000000E1,6.158559998E-1,4.793689944E-3,8.522115456E-3
3.390000000E1,6.052033554E-1,1.797633729E-2,1.211738291E-2
3.400000000E1,6.123938903E-1,2.143844669E-2,2.996056215E-2
3.410000000E1,6.414223461E-1,2.223739502E-2,1.131843459E-2
3.420000000E1,6.559365740E-1,1.944107588E-2,2.210423696E-2
3.430000000E1,7.135940114E-1,1.012001210E-2,-2.663161080E-3
3.440000000E1,7.052050540E-1,1.464738594E-2,3.595267458E-2
3.450000000E1,7.002782060E-1,1.717738897E-2,6.125270484E-3
3.460000000E1,7.147924339E-1,1.478054399E-2,3.861583566E-3
3.470000000E1,7.058708443E-1,1.864212756E-2,1.637844064E-2
3.480000000E1,6.494118294E-1,1.438106983E-2,3.581951653E-2
3.490000000E1,6.227802186E-1,2.423476583E-2,1.051948627E-2
3.500000000E1,6.378270787E-1,1.278317318E-2,3.009372020E-2
3.510000000E1,5.982791366E-1,1.318264735E-2,-7.989483240E-3
3.520000000E1,5.833654346E-1,1.824265340E-2,-2.663161080E-4
3.530000000E1,6.010754558E-1,1.464738594E-2,9.720537942E-3
3.540000000E1,6.004096655E-1,1.757686313E-2,5.326322160E-4
3.550000000E1,5.936186047E-1,2.476739804E-2,4.793689944E-3
3.560000000E1,5.998770333E-1,1.771002118E-2,-2.663161080E-4
3.570000000E1,6.488791971E-1,1.198422486E-2,2.130528864E-2
3.580000000E1,6.850981878E-1,1.504686010E-2,1.331580540E-4
3.590000000E1,6.556702579E-1,1.584580843E-2,6.018744041E-2
3.600000000E1,6.937534613E-1,1.331580540E-2,5.060006052E-3
3.610000000E1,6.781739690E-1,1.691107286E-2,2.769687523E-2
3.620000000E1,6.749781757E-1,1.704423091E-2,1.398159567E-2
3.630000000E1,6.564692062E-1,1.677791480E-2,-1.198422486E-3
3.640000000E1,6.126602065E-1,1.251685708E-2,-4.261057728E-3
3.650000000E1,6.358297078E-1,1.478054399E-2,3.502056820E-2
3.660000000E1,6.387591850E-1,1.917475978E-2,1.451422789E-2
3.670000000E1,6.274407504E-1,1.451422789E-2,-5.725796322E-3
3.680000000E1,6.344981273E-1,8.921589618E-3,4.021373231E-2
3.690000000E1,6.306365437E-1,1.158475070E-2,2.716424302E-2
3.700000000E1,6.225139024E-1,1.198422486E-2,-1.331580540E-4
3.710000000E1,6.559365740E-1,2.436792388E-2,1.038632821E-2
3.720000000E1,6.428870847E-1,1.757686313E-2,-7.323692970E-3
3.730000000E1,6.370281303E-1,2.277002723E-2,1.291633124E-2
3.740000000E1,6.408897139E-1,1.411475372E-2,-1.584580843E-2
3.750000000E1,6.632602670E-1,1.344896345E-2,-5.459480214E-3
3.760000000E1,6.760434402E-1,1.837581145E-2,1.757686313E-2
3.770000000E1,6.832339751E-1,1.118527654E-2,-9.321063780E-4
3.780000000E1,6.597981576E-1,1.837581145E-2,1.651159870E-2
3.790000000E1,6.535397290E-1,2.063949837E-2,3.502056820E-2
3.800000000E1,6.507434099E-1,1.358212151E-2,2.117213059E-2
3.810000000E1,6.673881666E-1,7.323692970E-3,-1.464738594E-3
3.820000000E1,6.419549783E-1,2.290318529E-2,1.038632821E-2
3.830000000E1,6.528739388E-1,1.131843459E-2,3.169161685E-2
3.840000000E1,6.542055193E-1,1.944107588E-2,-1.584580843E-2
3.850000000E1,6.306365437E-1,2.130528864E-3,1.850896951E-2
3.860000000E1,6.394249753E-1,1.544633426E-2,-6.791060754E-3
3.870000000E1,6.585997351E-1,1.225054097E-2,4.780374139E-2
3.880000000E1,6.115949420E-1,2.063949837E-2,-1.291633124E-2
3.890000000E1,6.487460391E-1,2.237055307E-2,3.941478398E-2
3.900000000E1,6.499444616E-1,1.371527956E-2,2.037318226E-2
3.910000000E1,6.564692062E-1,2.303634334E-2,9.454221834E-3
3.920000000E1,6.571349965E-1,1.518001816E-2,1.464738594E-3
3.930000000E1,6.603307898E-1,1.624528259E-2,2.330265945E-2
3.940000000E1,6.462160361E-1,1.531317621E-2,2.183792086E-2
