"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
4.100000000E0,-6.149238934E-1,6.391586592E-2,-3.621899069E-2
4.200000000E0,-5.637912006E-1,3.834951955E-2,1.291633124E-2
4.300000000E0,-5.680522584E-1,2.277002723E-2,-3.155845880E-2
4.400000000E0,-7.301056101E-1,5.872270181E-2,-2.024002421E-2
4.500000000E0,-5.795038510E-1,3.275688128E-2,-1.331580540E-2
4.600000000E0,-5.627259362E-1,3.075951047E-2,-8.655273510E-3
4.700000000E0,-5.016063894E-1,3.036003631E-2,1.464738594E-3
4.800000000E0,-3.880225694E-1,1.544633426E-2,-1.384843762E-2
4.900000000E0,-3.322293447E-1,2.103897253E-2,1.997370810E-3
5.000000000E0,-3.016029923E-1,3.928162593E-2,7.057376862E-3
5.100000000E0,-2.319613301E-1,2.609897858E-2,4.660531890E-3
5.200000000E0,-2.311623817E-1,3.581951653E-2,-5.326322160E-3
5.300000000E0,-1.693770447E-1,1.384843762E-2,-2.530003026E-3
5.400000000E0,-2.588592570E-1,3.728425512E-2,-9.054747672E-3
5.500000000E0,-3.141198494E-1,3.542004236E-2,-6.258428538E-3
5.600000000E0,-3.430151471E-1,2.822950745E-2,-4.261057728E-3
5.700000000E0,-3.727093931E-1,1.225054097E-2,4.394215782E-3
5.800000000E0,-4.480768517E-1,1.251685708E-2,-7.456851024E-3
5.900000000E0,-5.466138117E-1,2.596582053E-2,-1.464738594E-2
6.000000000E0,-5.495432889E-1,2.490055610E-2,-4.527373836E-3
6.100000000E0,-6.062686199E-1,3.941478398E-2,1.065264432E-3
6.200000000E0,-5.945507111E-1,3.648530680E-2,-5.060006052E-3
6.300000000E0,-6.207828477E-1,6.072007262E-2,-1.238369902E-2
6.400000000E0,-4.812332072E-1,2.902845577E-2,-2.530003026E-2
6.500000000E0,-4.370247332E-1,3.036003631E-2,-8.522115456E-3
6.600000000E0,-3.406183021E-1,2.862898161E-2,-2.263686918E-3
6.700000000E0,-3.269030226E-1,3.994741620E-2,1.331580540E-3
6.800000000E0,-2.143844669E-1,1.611212453E-2,-4.394215782E-3
6.900000000E0,-2.274339562E-1,2.396844972E-2,2.796319134E-3
7.000000000E0,-2.339587009E-1,2.609897858E-2,1.890844367E-2
7.100000000E0,-2.442118710E-1,1.984055005E-2,-3.462109404E-3
7.200000000E0,-2.556634637E-1,1.171790875E-2,3.595267458E-3
7.300000000E0,-3.600593780E-1,3.408846182E-2,-5.725796322E-3
7.400000000E0,-3.500725240E-1,9.986854050E-3,5.459480214E-3
7.500000000E0,-4.897553226E-1,3.488741015E-2,-6.524744646E-3
7.600000000E0,-5.570001399E-1,4.474110614E-2,-5.326322160E-3
7.700000000E0,-4.783037300E-1,7.323692970E-3,-1.065264432E-3
7.800000000E0,-5.230448361E-1,2.490055610E-2,1.997370810E-2
7.900000000E0,-5.407548573E-1,2.969424604E-2,-1.078580237E-2
8.000000000E0,-5.093295566E-1,3.342267155E-2,1.864212756E-2
8.100000000E0,-4.974784897E-1,3.981425815E-2,3.994741620E-4
8.200000000E0,-4.026699553E-1,2.596582053E-2,-7.989483240E-4
8.300000000E0,-3.812315086E-1,3.502056820E-2,-1.424791178E-2
8.400000000E0,-3.008040440E-1,2.503371415E-2,-2.530003026E-3
8.500000000E0,-3.210440682E-1,4.780374139E-2,-4.261057728E-3
8.600000000E0,-2.741724332E-1,2.729740107E-2,-6.125270484E-3
8.700000000E0,-2.732403268E-1,2.197107891E-2,3.062635242E-3
8.800000000E0,-2.679140046E-1,1.065264432E-2,-2.130528864E-3
8.900000000E0,-3.287672353E-1,2.703108496E-2,6.657902700E-4
9.000000000E0,-3.575293750E-1,2.783003329E-2,-2.982740410E-2
9.100000000E0,-3.621899069E-1,1.384843762E-2,-2.130528864E-3
9.200000000E0,-4.619252893E-1,3.528688431E-2,-6.657902700E-4
9.300000000E0,-5.191832525E-1,4.314320950E-2,-1.944107588E-2
9.400000000E0,-4.760400431E-1,2.756371718E-2,-2.396844972E-3
9.500000000E0,-4.639226601E-1,1.491370205E-2,4.793689944E-3
9.600000000E0,-4.990763864E-1,2.982740410E-2,2.663161080E-4
9.700000000E0,-4.984105961E-1,3.701793901E-2,9.853695996E-3
9.800000000E0,-4.515389611E-1,2.623213664E-2,-1.238369902E-2
9.900000000E0,-3.934820496E-1,2.969424604E-2,-4.527373836E-3
1.000000000E1,-3.777693992E-1,3.169161685E-2,-1.051948627E-2
1.010000000E1,-3.567304267E-1,2.583266248E-2,-1.771002118E-2
1.020000000E1,-3.238403873E-1,3.155845880E-2,-9.321063780E-3
1.030000000E1,-2.902845577E-1,1.491370205E-2,1.797633729E-2
1.040000000E1,-3.908188885E-1,4.114583869E-2,-2.330265945E-2
1.050000000E1,-3.375556669E-1,2.956108799E-2,-3.195793296E-3
1.060000000E1,-3.567304267E-1,2.476739804E-2,-3.728425512E-3
1.070000000E1,-3.609914844E-1,2.756371718E-2,5.858954376E-3
1.080000000E1,-4.231762956E-1,3.408846182E-2,-1.211738291E-2
1.090000000E1,-4.560663350E-1,2.916161383E-2,1.464738594E-3
1.100000000E1,-4.394215782E-1,2.636529469E-2,-3.062635242E-3
1.110000000E1,-4.384894718E-1,2.330265945E-2,4.127899674E-3
1.120000000E1,-5.468801278E-1,5.286374744E-2,3.462109404E-3
1.130000000E1,-4.672516115E-1,3.009372020E-2,-4.527373836E-3
1.140000000E1,-4.017378489E-1,1.584580843E-2,-7.190534916E-3
1.150000000E1,-4.539358061E-1,3.408846182E-2,6.258428538E-3
1.160000000E1,-4.383563138E-1,3.781688734E-2,-2.130528864E-3
1.170000000E1,-3.748399220E-1,2.530003026E-2,-4.793689944E-3
1.180000000E1,-4.384894718E-1,4.886900582E-2,-7.989483240E-4
1.190000000E1,-3.587277975E-1,3.062635242E-2,-8.388957402E-3
1.200000000E1,-4.067978550E-1,4.713795112E-2,2.130528864E-3
1.210000000E1,-3.511377884E-1,2.223739502E-2,-5.326322160E-3
1.220000000E1,-3.655188582E-1,3.115898464E-2,-2.037318226E-2
1.230000000E1,-3.386209313E-1,1.597896648E-2,-6.924218808E-3
1.240000000E1,-3.431483052E-1,1.384843762E-2,3.462109404E-3
1.250000000E1,-4.303668305E-1,3.941478398E-2,-2.103897253E-2
1.260000000E1,-4.601942346E-1,4.700479306E-2,2.663161080E-3
1.270000000E1,-4.141215479E-1,2.143844669E-2,-1.198422486E-3
1.280000000E1,-4.127899674E-1,1.624528259E-2,7.190534916E-3
1.290000000E1,-3.966778429E-1,1.384843762E-2,8.921589618E-3
1.300000000E1,-4.250405084E-1,3.315635545E-2,-1.331580540E-4
1.310000000E1,-4.434163198E-1,3.914846788E-2,-5.326322160E-4
1.320000000E1,-4.185157637E-1,3.302319739E-2,-1.997370810E-3
1.330000000E1,-3.926831012E-1,2.796319134E-2,-1.304948929E-2
1.340000000E1,-4.249073503E-1,2.716424302E-2,-1.384843762E-2
1.350000000E1,-4.974784897E-1,6.111954679E-2,-3.235740712E-2
1.360000000E1,-4.020041650E-1,3.488741015E-2,-1.597896648E-2
1.370000000E1,-4.263720889E-1,4.327636755E-2,-8.788431564E-3
1.380000000E1,-3.901530982E-1,2.969424604E-2,4.660531890E-3
1.390000000E1,-3.825630891E-1,2.010686615E-2,1.145159264E-2
1.400000000E1,-4.067978550E-1,3.475425209E-2,4.394215782E-3
1.410000000E1,-4.129231255E-1,3.222424907E-2,7.590009078E-3
1.420000000E1,-3.747067640E-1,1.904160172E-2,1.331580540E-4
1.430000000E1,-3.996073201E-1,2.902845577E-2,-1.331580540E-3
1.440000000E1,-3.237072293E-1,-1.997370810E-3,1.744370507E-2
1.450000000E1,-3.552656881E-1,2.103897253E-2,-1.331580540E-3
1.460000000E1,-3.932157335E-1,2.103897253E-2,6.924218808E-3
1.470000000E1,-3.860251985E-1,2.703108496E-2,-5.725796322E-3
1.480000000E1,-3.832288794E-1,2.556634637E-2,-1.118527654E-2
1.490000000E1,-4.041346939E-1,2.902845577E-2,-1.038632821E-2
1.500000000E1,-3.390204055E-1,1.664475675E-2,-4.394215782E-3
1.510000000E1,-3.946804721E-1,3.542004236E-2,7.323692970E-3
1.520000000E1,-3.917509949E-1,2.783003329E-2,-9.720537942E-3
1.530000000E1,-3.898867821E-1,3.129214269E-2,1.344896345E-2
1.540000000E1,-4.029362714E-1,3.315635545E-2,-1.691107286E-2
1.550000000E1,-3.857588824E-1,2.649845275E-2,-4.127899674E-3
1.560000000E1,-4.713795112E-1,5.419532798E-2,-3.462109404E-3
1.570000000E1,-4.559331769E-1,4.860268971E-2,6.657902700E-4
1.580000000E1,-4.969458575E-1,6.058691457E-2,5.592638268E-3
1.590000000E1,-3.715109707E-1,2.077265642E-2,1.637844064E-2
1.600000000E1,-4.094610160E-1,2.796319134E-2,4.793689944E-3
1.610000000E1,-4.593952863E-1,5.086637663E-2,1.904160172E-2
1.620000000E1,-4.150536543E-1,3.408846182E-2,-1.185106681E-2
1.630000000E1,-4.138552318E-1,3.022687826E-2,-1.211738291E-2
1.640000000E1,-4.122573352E-1,3.661846485E-2,3.328951350E-3
1.650000000E1,-4.327636755E-1,4.061320647E-2,-2.889529772E-2
1.660000000E1,-4.061320647E-1,2.756371718E-2,2.796319134E-3
1.670000000E1,-4.688495081E-1,5.219795717E-2,-1.944107588E-2
1.680000000E1,-3.681820193E-1,1.970739199E-2,3.994741620E-4
1.690000000E1,-4.263720889E-1,3.475425209E-2,3.062635242E-3
1.700000000E1,-4.090615419E-1,3.182477491E-2,-1.464738594E-3
1.710000000E1,-3.424825149E-1,1.784317924E-2,9.986854050E-3
1.720000000E1,-3.956125784E-1,2.889529772E-2,-3.062635242E-3
1.730000000E1,-4.149204963E-1,3.795004539E-2,-1.091896043E-2
1.740000000E1,-3.412840924E-1,1.198422486E-2,3.861583566E-3
1.750000000E1,-4.183826057E-1,3.874899371E-2,-2.530003026E-3
1.760000000E1,-4.095941741E-1,3.848267761E-2,1.025317016E-2
1.770000000E1,-4.177168154E-1,3.422161988E-2,-5.725796322E-3
1.780000000E1,-3.765709767E-1,1.984055005E-2,-2.663161080E-3
1.790000000E1,-4.014715328E-1,3.036003631E-2,3.062635242E-3
1.800000000E1,-4.530036997E-1,5.259743133E-2,-1.105211848E-2
1.810000000E1,-3.508714723E-1,1.344896345E-2,4.261057728E-3
1.820000000E1,-4.561994930E-1,4.340952560E-2,8.788431564E-3
1.830000000E1,-4.715126692E-1,4.767058333E-2,-1.691107286E-2
1.840000000E1,-4.663195051E-1,4.234426117E-2,3.062635242E-3
1.850000000E1,-3.604588522E-1,2.037318226E-2,1.238369902E-2
1.860000000E1,-4.374242074E-1,3.728425512E-2,-1.198422486E-3
1.870000000E1,-4.514058031E-1,5.526059241E-2,1.984055005E-2
1.880000000E1,-4.170510251E-1,4.314320950E-2,3.195793296E-3
1.890000000E1,-4.420847393E-1,4.727110917E-2,-5.858954376E-3
1.900000000E1,-3.793672958E-1,2.316950140E-2,7.989483240E-4
1.910000000E1,-4.391552621E-1,4.793689944E-2,-4.793689944E-3
1.920000000E1,-4.025367972E-1,2.410160777E-2,-7.057376862E-3
1.930000000E1,-4.795021525E-1,5.845638571E-2,-2.663161080E-4
1.940000000E1,-4.648547665E-1,5.193164106E-2,-3.289003934E-2
1.950000000E1,-3.679157032E-1,1.438106983E-2,-5.060006052E-3
1.960000000E1,-4.631237118E-1,6.178533706E-2,-7.323692970E-3
1.970000000E1,-4.030694295E-1,2.743055912E-2,-8.388957402E-3
1.980000000E1,-4.001399523E-1,2.183792086E-2,-5.193164106E-3
1.990000000E1,-3.860251985E-1,2.636529469E-2,-3.994741620E-4
2.000000000E1,-4.071973291E-1,3.155845880E-2,1.278317318E-2
2.010000000E1,-4.247741923E-1,3.874899371E-2,-3.595267458E-3
2.020000000E1,-3.759051864E-1,2.170476280E-2,-7.590009078E-3
2.030000000E1,-3.980094234E-1,3.155845880E-2,1.198422486E-3
2.040000000E1,-4.460794809E-1,3.834951955E-2,-7.989483240E-4
2.050000000E1,-4.270378792E-1,4.340952560E-2,-1.065264432E-3
2.060000000E1,-3.382214572E-1,1.278317318E-2,8.921589618E-3
2.070000000E1,-4.542021222E-1,4.340952560E-2,-1.717738897E-2
2.080000000E1,-4.013383748E-1,2.729740107E-2,-5.060006052E-2
2.090000000E1,-3.973436331E-1,2.050634032E-2,-1.012001210E-2
2.100000000E1,-3.771036089E-1,2.170476280E-2,4.261057728E-3
2.110000000E1,-3.918841529E-1,2.902845577E-2,-1.065264432E-3
2.120000000E1,-4.079962775E-1,3.195793296E-2,-4.127899674E-3
2.130000000E1,-3.267698645E-1,4.926847998E-3,-5.592638268E-3
2.140000000E1,-3.926831012E-1,3.195793296E-2,-6.657902700E-4
2.150000000E1,-4.259726147E-1,3.568635847E-2,-1.571265037E-2
2.160000000E1,-3.454119921E-1,3.062635242E-3,2.130528864E-3
2.170000000E1,-3.500725240E-1,1.904160172E-2,2.796319134E-2
2.180000000E1,-4.004062684E-1,2.703108496E-2,-9.720537942E-3
2.190000000E1,-4.587294960E-1,5.898901792E-2,2.796319134E-3
2.200000000E1,-3.820304569E-1,2.503371415E-2,-5.193164106E-3
2.210000000E1,-3.993410039E-1,2.103897253E-2,-1.544633426E-2
2.220000000E1,-5.109274532E-1,6.444849814E-2,1.557949232E-2
2.230000000E1,-4.102599644E-1,3.621899069E-2,-5.592638268E-3
2.240000000E1,-4.506068547E-1,5.113269274E-2,3.728425512E-3
2.250000000E1,-4.230431376E-1,3.129214269E-2,-2.396844972E-3
2.260000000E1,-4.315652530E-1,4.500742225E-2,-2.663161080E-3
2.270000000E1,-4.058657486E-1,2.476739804E-2,-1.051948627E-2
2.280000000E1,-4.306331466E-1,3.382214572E-2,-2.796319134E-3
2.290000000E1,-4.492752742E-1,4.873584776E-2,-8.255799348E-3
2.300000000E1,-3.930825754E-1,2.463423999E-2,-4.261057728E-2
2.310000000E1,-3.873567791E-1,2.423476583E-2,-7.989483240E-4
2.320000000E1,-3.873567791E-1,3.195793296E-2,-7.456851024E-3
2.330000000E1,-4.753742528E-1,5.526059241E-2,-2.343581750E-2
2.340000000E1,-3.922836271E-1,2.530003026E-2,-1.358212151E-2
2.350000000E1,-3.278351289E-1,9.054747672E-3,1.597896648E-3
2.360000000E1,-4.347610463E-1,4.207794506E-2,-1.185106681E-2
2.370000000E1,-3.057308920E-1,-2.530003026E-3,2.969424604E-2
2.380000000E1,-3.404851441E-1,6.924218808E-3,-9.187905726E-3
2.390000000E1,-4.755074108E-1,4.900216387E-2,5.725796322E-3
2.400000000E1,-3.745736059E-1,2.103897253E-2,-7.989483240E-4
2.410000000E1,-3.920173110E-1,1.757686313E-2,6.657902700E-4
2.420000000E1,-4.423510554E-1,4.141215479E-2,2.663161080E-2
2.430000000E1,-3.791009797E-1,3.062635242E-2,6.258428538E-3
2.440000000E1,-4.299673564E-1,9.187905726E-3,-1.731054702E-2
2.450000000E1,-4.311657789E-1,4.767058333E-2,1.145159264E-2
2.460000000E1,-3.661846485E-1,3.075951047E-2,-2.130528864E-2
2.470000000E1,-4.105262805E-1,2.796319134E-2,-6.657902700E-3
2.480000000E1,-3.893541499E-1,2.410160777E-2,4.340952560E-2
2.490000000E1,-3.632551713E-1,3.675162290E-2,-1.171790875E-2
2.500000000E1,-3.751062381E-1,2.676476885E-2,1.864212756E-3
2.510000000E1,-4.332963077E-1,4.407531587E-2,8.388957402E-3
2.520000000E1,-3.866909888E-1,2.809634939E-2,7.989483240E-3
2.530000000E1,-4.258394567E-1,4.034689036E-2,1.864212756E-3
2.540000000E1,-3.936152076E-1,2.050634032E-2,-3.595267458E-3
2.550000000E1,-4.613926571E-1,5.286374744E-2,-1.744370507E-2
2.560000000E1,-4.352936785E-1,3.488741015E-2,1.118527654E-2
2.570000000E1,-3.954794204E-1,2.836266550E-2,3.075951047E-2
2.580000000E1,-4.628573957E-1,4.833637360E-2,-1.251685708E-2
2.590000000E1,-3.926831012E-1,3.235740712E-2,-3.328951350E-2
2.600000000E1,-3.906857304E-1,3.115898464E-2,-1.557949232E-2
2.610000000E1,-4.085289097E-1,2.969424604E-2,-6.791060754E-3
2.620000000E1,-4.446147423E-1,4.114583869E-2,9.321063780E-3
2.630000000E1,-3.575293750E-1,1.824265340E-2,1.997370810E-3
2.640000000E1,-3.328951350E-1,9.853695996E-3,-7.989483240E-3
2.650000000E1,-4.318315691E-1,3.661846485E-2,2.663161080E-4
2.660000000E1,-4.241084020E-1,3.355582961E-2,4.394215782E-3
2.670000000E1,-3.633883294E-1,1.265001513E-2,-6.125270484E-3
2.680000000E1,-4.680505598E-1,5.352953771E-2,-5.992112430E-3
2.690000000E1,-3.725762351E-1,2.849582356E-2,3.994741620E-4
2.700000000E1,-3.840278277E-1,2.703108496E-2,8.788431564E-3
2.710000000E1,-3.615241166E-1,1.318264735E-2,2.663161080E-3
2.720000000E1,-3.900199402E-1,2.237055307E-2,9.986854050E-3
2.730000000E1,-4.050668003E-1,2.916161383E-2,-1.091896043E-2
2.740000000E1,-3.640541196E-1,1.691107286E-2,-3.994741620E-3
2.750000000E1,-3.884220435E-1,2.396844972E-2,6.258428538E-3
2.760000000E1,-3.806988764E-1,2.969424604E-2,4.926847998E-3
2.770000000E1,-4.314320950E-1,3.715109707E-2,5.992112430E-3
2.780000000E1,-4.687163501E-1,5.752427933E-2,1.171790875E-2
2.790000000E1,-4.331631497E-1,3.795004539E-2,-7.057376862E-3
2.800000000E1,-3.416835666E-1,1.105211848E-2,1.478054399E-2
2.810000000E1,-4.105262805E-1,3.315635545E-2,-1.544633426E-2
2.820000000E1,-4.751079367E-1,5.459480214E-2,-1.318264735E-2
2.830000000E1,-3.395530377E-1,1.105211848E-2,-4.527373836E-3
2.840000000E1,-4.126568093E-1,3.581951653E-2,7.856325186E-3
2.850000000E1,-4.004062684E-1,2.316950140E-2,-1.238369902E-2
2.860000000E1,-3.994741620E-1,3.142530074E-2,-2.090581448E-2
2.870000000E1,-4.482100098E-1,4.447479004E-2,-2.343581750E-2
2.880000000E1,-4.285026178E-1,4.167847090E-2,-3.462109404E-3
2.890000000E1,-3.292998675E-1,9.321063780E-3,1.518001816E-2
2.900000000E1,-4.597947605E-1,5.113269274E-2,-1.131843459E-2
2.910000000E1,-4.017378489E-1,2.303634334E-2,-1.797633729E-2
2.920000000E1,-4.572647574E-1,5.179848301E-2,-1.198422486E-2
2.930000000E1,-4.435494779E-1,5.286374744E-2,-8.921589618E-3
2.940000000E1,-3.759051864E-1,2.649845275E-2,4.660531890E-3
2.950000000E1,-3.936152076E-1,2.756371718E-2,6.657902700E-3
2.960000000E1,-3.956125784E-1,3.036003631E-2,-3.462109404E-3
2.970000000E1,-4.117247030E-1,3.169161685E-2,8.655273510E-3
2.980000000E1,-3.874899371E-1,2.343581750E-2,-9.321063780E-4
2.990000000E1,-3.514041045E-1,1.877528561E-2,-4.527373836E-3
3.000000000E1,-3.858920405E-1,2.170476280E-2,1.118527654E-2
3.010000000E1,-4.258394567E-1,3.834951955E-2,-2.636529469E-2
3.020000000E1,-4.089283838E-1,2.396844972E-2,-4.926847998E-3
3.030000000E1,-4.636563440E-1,4.860268971E-2,9.720537942E-3
3.040000000E1,-3.496730498E-1,1.451422789E-2,-5.060006052E-3
3.050000000E1,-3.490072595E-1,8.388957402E-3,-8.921589618E-3
3.060000000E1,-4.538026480E-1,4.593952863E-2,1.198422486E-3
3.070000000E1,-3.844273019E-1,1.238369902E-2,-4.527373836E-3
3.080000000E1,-3.492735756E-1,8.655273510E-3,-6.657902700E-4
3.090000000E1,-4.464789551E-1,3.715109707E-2,-4.793689944E-3
3.100000000E1,-3.956125784E-1,3.382214572E-2,1.584580843E-2
3.110000000E1,-4.106594385E-1,2.956108799E-2,-6.924218808E-3
3.120000000E1,-3.528688431E-1,1.012001210E-2,-8.788431564E-3
3.130000000E1,-3.604588522E-1,2.290318529E-2,6.657902700E-3
3.140000000E1,-4.227768214E-1,4.127899674E-2,1.531317621E-2
3.150000000E1,-3.569967428E-1,1.065264432E-2,-6.791060754E-3
3.160000000E1,-4.390221040E-1,4.274373533E-2,1.464738594E-3
3.170000000E1,-4.593952863E-1,5.313006355E-2,-1.265001513E-2
3.180000000E1,-3.917509949E-1,2.996056215E-2,-4.926847998E-3
3.190000000E1,-4.131894416E-1,3.462109404E-2,-1.158475070E-2
3.200000000E1,-4.316984111E-1,3.289003934E-2,-6.924218808E-3
3.210000000E1,-4.812332072E-1,5.273058938E-2,-6.258428538E-3
3.220000000E1,-3.721767609E-1,1.771002118E-2,-2.396844972E-3
3.230000000E1,-3.880225694E-1,3.648530680E-2,-1.105211848E-2
3.240000000E1,-3.347593478E-1,5.060006052E-3,9.986854050E-3
3.250000000E1,-3.978762654E-1,2.956108799E-2,2.663161080E-3
3.260000000E1,-4.057325905E-1,2.889529772E-2,1.238369902E-2
3.270000000E1,-3.681820193E-1,2.183792086E-2,1.810949534E-2
3.280000000E1,-4.751079367E-1,5.486111825E-2,-7.057376862E-3
3.290000000E1,-4.745753045E-1,5.099953468E-2,-8.921589618E-3
3.300000000E1,-3.675162290E-1,1.930791783E-2,1.771002118E-2
3.310000000E1,-4.099936483E-1,3.102582658E-2,-1.691107286E-2
3.320000000E1,-4.057325905E-1,2.809634939E-2,-4.261057728E-3
3.330000000E1,-5.141232465E-1,7.283745554E-2,1.518001816E-2
3.340000000E1,-3.930825754E-1,2.783003329E-2,6.125270484E-3
3.350000000E1,-3.713778126E-1,1.078580237E-2,-2.396844972E-3
3.360000000E1,-4.166515510E-1,3.355582961E-2,5.060006052E-3
3.370000000E1,-4.199805023E-1,3.129214269E-2,1.597896648E-2
3.380000000E1,-4.416852651E-1,4.234426117E-2,-1.704423091E-2
3.390000000E1,-4.193147120E-1,2.783003329E-2,-1.344896345E-2
3.400000000E1,-4.707137209E-1,5.179848301E-2,6.391586592E-3
3.410000000E1,-4.206462926E-1,3.315635545E-2,-1.864212756E-3
3.420000000E1,-4.089283838E-1,3.368898766E-2,-2.250371113E-2
3.430000000E1,-3.601925361E-1,1.637844064E-2,1.531317621E-2
3.440000000E1,-3.253051259E-1,4.793689944E-3,1.597896648E-2
3.450000000E1,-4.917526934E-1,5.499427630E-2,-3.155845880E-2
3.460000000E1,-4.066646969E-1,3.049319437E-2,-4.354268366E-2
3.470000000E1,-3.957457365E-1,3.275688128E-2,-1.864212756E-3
3.480000000E1,-4.034689036E-1,3.062635242E-2,9.054747672E-3
3.490000000E1,-3.131877430E-1,-3.595267458E-3,5.326322160E-4
3.500000000E1,-4.526042255E-1,4.727110917E-2,-8.522115456E-3
3.510000000E1,-4.230431376E-1,3.741741317E-2,2.929477188E-2
3.520000000E1,-4.265052470E-1,3.781688734E-2,-9.454221834E-3
3.530000000E1,-4.197141862E-1,3.954794204E-2,-1.864212756E-3
3.540000000E1,-3.944141559E-1,3.049319437E-2,5.858954376E-3
3.550000000E1,-3.825630891E-1,1.464738594E-2,1.118527654E-2
3.560000000E1,-4.942826964E-1,6.032059846E-2,-3.182477491E-2
3.570000000E1,-4.034689036E-1,3.182477491E-2,-1.025317016E-2
3.580000000E1,-4.000067942E-1,2.756371718E-2,-8.122641294E-3
3.590000000E1,-3.984088976E-1,2.636529469E-2,-2.530003026E-3
3.600000000E1,-3.619235908E-1,1.557949232E-2,-2.796319134E-3
3.610000000E1,-4.310326208E-1,3.488741015E-2,-2.530003026E-3
3.620000000E1,-4.320978852E-1,3.528688431E-2,-5.326322160E-3
3.630000000E1,-4.316984111E-1,4.074636452E-2,6.657902700E-4
3.640000000E1,-3.768372928E-1,1.771002118E-2,-1.597896648E-3
3.650000000E1,-4.572647574E-1,5.219795717E-2,7.856325186E-3
3.660000000E1,-3.958788945E-1,3.022687826E-2,-3.994741620E-3
3.670000000E1,-3.948136301E-1,2.822950745E-2,-2.663161080E-3
3.680000000E1,-3.006708859E-1,1.065264432E-3,-3.595267458E-3
3.690000000E1,-4.048004842E-1,3.808320344E-2,1.997370810E-3
3.700000000E1,-4.625910796E-1,5.699164711E-2,-1.078580237E-2
3.710000000E1,-4.102599644E-1,2.423476583E-2,6.657902700E-4
3.720000000E1,-3.977431073E-1,2.716424302E-2,-1.864212756E-3
3.730000000E1,-3.830957214E-1,2.356897556E-2,1.597896648E-3
3.740000000E1,-3.901530982E-1,2.636529469E-2,1.864212756E-3
3.750000000E1,-3.367567186E-1,1.331580540E-2,-7.590009078E-3
3.760000000E1,-3.805657183E-1,2.290318529E-2,2.396844972E-3
3.770000000E1,-3.514041045E-1,4.127899674E-3,2.596582053E-2
3.780000000E1,-3.966778429E-1,3.155845880E-2,-1.278317318E-2
