"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
1.210000000E1,-8.109325489E-2,1.744370507E-2,3.861583566E-3
1.220000000E1,-1.225054097E-1,2.383529167E-2,1.185106681E-2
1.230000000E1,-7.097324278E-2,8.122641294E-3,1.584580843E-2
1.240000000E1,-8.535431261E-2,1.038632821E-2,1.131843459E-2
1.250000000E1,-8.628641899E-2,1.624528259E-2,2.729740107E-2
1.260000000E1,-8.042746462E-2,1.810949534E-2,2.037318226E-2
1.270000000E1,-7.243798138E-2,1.504686010E-2,1.344896345E-2
1.280000000E1,-9.041431867E-2,1.424791178E-2,1.411475372E-2
1.290000000E1,-5.326322160E-2,1.198422486E-3,3.368898766E-2
1.300000000E1,-1.022653855E-1,2.117213059E-2,2.929477188E-3
1.310000000E1,-9.121326699E-2,1.531317621E-2,1.491370205E-2
1.320000000E1,-6.737797532E-2,1.464738594E-2,1.917475978E-2
1.330000000E1,-8.708536732E-2,1.158475070E-2,1.078580237E-2
1.340000000E1,-7.576693273E-2,1.118527654E-2,2.703108496E-2
1.350000000E1,-8.002799045E-2,1.211738291E-2,2.929477188E-2
1.360000000E1,-9.161274115E-2,1.384843762E-2,1.251685708E-2
1.370000000E1,-7.936220018E-2,1.531317621E-2,1.850896951E-2
1.380000000E1,-1.041295982E-1,1.744370507E-2,2.143844669E-2
1.390000000E1,-9.840380191E-2,2.356897556E-2,1.424791178E-2
1.400000000E1,-6.631271089E-2,8.522115456E-3,1.997370810E-2
1.410000000E1,-5.579322463E-2,7.590009078E-3,2.077265642E-2
1.420000000E1,-1.045290724E-1,1.371527956E-2,4.127899674E-3
1.430000000E1,-8.162588710E-2,9.587379888E-3,2.396844972E-2
1.440000000E1,-9.547432472E-2,1.597896648E-2,9.054747672E-3
1.450000000E1,-7.856325186E-2,1.451422789E-2,1.877528561E-2
1.460000000E1,-8.535431261E-2,1.185106681E-2,1.930791783E-2
1.470000000E1,-6.444849814E-2,3.728425512E-3,2.623213664E-2
1.480000000E1,-6.937534613E-2,1.065264432E-2,8.921589618E-3
1.490000000E1,-8.894958007E-2,1.038632821E-2,1.970739199E-2
1.500000000E1,-9.507485056E-2,1.464738594E-2,1.904160172E-2
1.510000000E1,-9.614011499E-2,9.321063780E-3,1.664475675E-2
1.520000000E1,-8.282430959E-2,4.394215782E-3,1.478054399E-2
1.530000000E1,-8.002799045E-2,1.611212453E-2,1.850896951E-2
1.540000000E1,-1.106543429E-1,2.237055307E-2,6.258428538E-3
1.550000000E1,-5.739112127E-2,1.065264432E-2,3.555320042E-2
1.560000000E1,-1.245027805E-1,2.530003026E-2,4.926847998E-3
1.570000000E1,-7.177219111E-2,1.717738897E-2,1.890844367E-2
1.580000000E1,-8.695220926E-2,9.986854050E-3,1.491370205E-2
1.590000000E1,-6.964166224E-2,1.611212453E-2,1.984055005E-2
1.600000000E1,-9.068063477E-2,8.522115456E-3,2.197107891E-2
1.610000000E1,-1.025317016E-1,1.278317318E-2,1.664475675E-2
1.620000000E1,-7.337008775E-2,1.091896043E-2,1.571265037E-2
1.630000000E1,-1.010669630E-1,1.597896648E-2,1.265001513E-2
1.640000000E1,-7.390271997E-2,5.725796322E-3,2.157160475E-2
1.650000000E1,-9.214537337E-2,1.584580843E-2,1.797633729E-2
1.660000000E1,-8.495483845E-2,1.704423091E-2,2.170476280E-2
1.670000000E1,-8.375641597E-2,9.321063780E-3,1.704423091E-2
1.680000000E1,-7.230482332E-2,1.664475675E-2,1.518001816E-2
1.690000000E1,-7.696535521E-2,7.057376862E-3,2.490055610E-2
1.700000000E1,-8.908273813E-2,1.717738897E-2,1.677791480E-2
1.710000000E1,-9.813748580E-2,1.105211848E-2,1.344896345E-2
1.720000000E1,-7.416903608E-2,1.411475372E-2,2.663161080E-2
1.730000000E1,-8.788431564E-2,1.491370205E-2,2.663161080E-3
1.740000000E1,-1.125185556E-1,2.370213361E-2,2.343581750E-2
1.750000000E1,-8.974852840E-2,1.837581145E-2,6.524744646E-3
1.760000000E1,-9.134642504E-2,1.757686313E-2,1.451422789E-2
1.770000000E1,-5.779059544E-2,5.193164106E-3,2.223739502E-2
1.780000000E1,-8.042746462E-2,7.856325186E-3,2.063949837E-2
1.790000000E1,-8.096009683E-2,6.524744646E-3,1.651159870E-2
1.800000000E1,-6.285060149E-2,6.258428538E-3,3.808320344E-2
1.810000000E1,-8.548747067E-2,2.130528864E-2,1.930791783E-2
1.820000000E1,-9.507485056E-2,2.503371415E-2,1.637844064E-2
1.830000000E1,-9.147958310E-2,8.788431564E-3,1.518001816E-2
1.840000000E1,-8.575378678E-2,1.344896345E-2,2.596582053E-2
1.850000000E1,-9.361011196E-2,1.544633426E-2,1.611212453E-2
1.860000000E1,-7.669903910E-2,1.584580843E-2,1.651159870E-2
1.870000000E1,-9.653958915E-2,1.038632821E-2,1.464738594E-2
1.880000000E1,-4.460794809E-2,-1.025317016E-2,3.408846182E-2
1.890000000E1,-1.013332791E-1,1.744370507E-2,1.278317318E-2
1.900000000E1,-9.254484753E-2,1.930791783E-2,2.263686918E-2
1.910000000E1,-9.667274720E-2,2.316950140E-2,1.491370205E-2
1.920000000E1,-9.094695088E-2,1.637844064E-2,2.077265642E-2
1.930000000E1,-8.042746462E-2,1.757686313E-2,1.611212453E-2
1.940000000E1,-8.615326094E-2,1.531317621E-2,1.478054399E-2
1.950000000E1,-1.107875009E-1,2.197107891E-2,1.118527654E-2
1.960000000E1,-7.430219413E-2,7.057376862E-3,2.303634334E-2
1.970000000E1,-7.416903608E-2,4.261057728E-3,1.597896648E-2
1.980000000E1,-8.029430656E-2,5.725796322E-3,2.396844972E-2
1.990000000E1,-1.073253915E-1,2.383529167E-2,1.038632821E-2
2.000000000E1,-5.965480819E-2,3.462109404E-3,3.169161685E-2
2.010000000E1,-1.039964402E-1,1.784317924E-2,8.788431564E-3
2.020000000E1,-9.733853747E-2,1.051948627E-2,1.251685708E-2
2.030000000E1,-9.747169553E-2,1.518001816E-2,1.344896345E-2
2.040000000E1,-7.137271694E-2,1.371527956E-2,6.657902700E-3
2.050000000E1,-7.669903910E-2,6.258428538E-3,9.853695996E-3
2.060000000E1,-8.721852537E-2,1.478054399E-2,9.720537942E-3
2.070000000E1,-8.855010591E-2,1.771002118E-2,1.065264432E-2
2.080000000E1,-8.961537034E-2,1.051948627E-2,1.038632821E-2
2.090000000E1,-6.937534613E-2,1.424791178E-2,1.810949534E-2
2.100000000E1,-1.073253915E-1,6.258428538E-3,1.757686313E-2
2.110000000E1,-8.495483845E-2,2.929477188E-2,1.318264735E-2
2.120000000E1,-1.221059355E-1,3.289003934E-2,1.544633426E-2
2.130000000E1,-7.337008775E-2,5.060006052E-3,1.344896345E-2
2.140000000E1,-9.747169553E-2,1.091896043E-2,7.723167132E-3
2.150000000E1,-7.683219716E-2,1.118527654E-2,2.476739804E-2
2.160000000E1,-9.241168948E-2,1.384843762E-2,1.291633124E-2
2.170000000E1,-9.773801164E-2,7.723167132E-3,1.744370507E-2
2.180000000E1,-7.030745251E-2,7.723167132E-3,2.503371415E-2
2.190000000E1,-9.946906634E-2,1.384843762E-2,3.328951350E-3
2.200000000E1,-7.416903608E-2,9.587379888E-3,1.757686313E-2
2.210000000E1,-1.047953885E-1,2.090581448E-2,1.358212151E-2
2.220000000E1,-7.137271694E-2,9.986854050E-3,2.689792691E-2
2.230000000E1,-8.894958007E-2,1.664475675E-2,1.984055005E-2
2.240000000E1,-9.094695088E-2,1.877528561E-2,1.358212151E-2
2.250000000E1,-1.057274949E-1,1.717738897E-2,1.051948627E-2
2.260000000E1,-1.083906560E-1,1.637844064E-2,1.464738594E-2
2.270000000E1,-6.791060754E-2,1.051948627E-2,1.278317318E-2
2.280000000E1,-8.428904818E-2,1.025317016E-2,2.223739502E-2
2.290000000E1,-8.375641597E-2,1.890844367E-2,1.464738594E-2
2.300000000E1,-8.215851932E-2,1.850896951E-2,2.383529167E-2
2.310000000E1,-7.896272602E-2,7.590009078E-3,2.423476583E-2
2.320000000E1,-1.045290724E-1,1.051948627E-2,9.587379888E-3
2.330000000E1,-6.604639478E-2,2.929477188E-3,2.716424302E-2
2.340000000E1,-7.656588105E-2,1.251685708E-2,1.731054702E-3
2.350000000E1,-7.523430051E-2,5.060006052E-3,2.197107891E-2
2.360000000E1,-8.495483845E-2,8.522115456E-3,1.211738291E-2
2.370000000E1,-8.482168040E-2,1.664475675E-2,2.476739804E-2
2.380000000E1,-8.202536126E-2,1.717738897E-2,1.930791783E-2
2.390000000E1,-9.241168948E-2,1.957423394E-2,2.157160475E-2
2.400000000E1,-5.765743738E-2,3.062635242E-3,3.075951047E-2
2.410000000E1,-7.616640689E-2,1.012001210E-2,2.263686918E-3
2.420000000E1,-7.203850721E-2,3.861583566E-3,2.463423999E-2
2.430000000E1,-7.590009078E-2,5.858954376E-3,2.370213361E-2
2.440000000E1,-8.801747369E-2,1.171790875E-2,1.904160172E-2
2.450000000E1,-6.271744343E-2,8.655273510E-3,1.664475675E-2
2.460000000E1,-9.800432774E-2,1.717738897E-2,8.522115456E-3
2.470000000E1,-7.030745251E-2,8.122641294E-3,2.170476280E-2
2.480000000E1,-1.114532912E-1,2.277002723E-2,1.478054399E-2
2.490000000E1,-7.816377770E-2,1.038632821E-2,2.223739502E-2
2.500000000E1,-7.736482937E-2,1.371527956E-2,2.130528864E-2
2.510000000E1,-1.013332791E-1,1.877528561E-2,1.904160172E-2
2.520000000E1,-8.335694180E-2,1.704423091E-2,1.265001513E-2
2.530000000E1,-7.962851629E-2,1.131843459E-2,1.890844367E-2
2.540000000E1,-9.387642807E-2,1.571265037E-2,1.038632821E-2
2.550000000E1,-9.307747975E-2,2.143844669E-2,1.771002118E-2
2.560000000E1,-6.844323976E-2,1.531317621E-2,1.597896648E-2
2.570000000E1,-9.147958310E-2,1.238369902E-2,1.251685708E-2
2.580000000E1,-9.946906634E-2,1.717738897E-2,1.731054702E-2
2.590000000E1,-6.910903003E-2,1.398159567E-2,2.117213059E-2
2.600000000E1,-5.299690549E-2,8.655273510E-3,3.289003934E-2
2.610000000E1,-1.029311757E-1,2.197107891E-2,1.265001513E-2
2.620000000E1,-8.628641899E-2,9.720537942E-3,2.370213361E-2
2.630000000E1,-7.297061359E-2,1.051948627E-2,1.810949534E-2
2.640000000E1,-9.147958310E-2,1.464738594E-2,2.183792086E-2
2.650000000E1,-8.069378072E-2,1.078580237E-2,7.456851024E-3
2.660000000E1,-8.721852537E-2,1.584580843E-2,5.858954376E-3
2.670000000E1,-6.511428841E-2,5.326322160E-3,2.010686615E-2
2.680000000E1,-8.295746764E-2,1.824265340E-2,2.356897556E-2
2.690000000E1,-8.162588710E-2,1.544633426E-2,2.543318831E-2
2.700000000E1,-7.110640084E-2,1.651159870E-2,1.864212756E-2
2.710000000E1,-8.069378072E-2,8.388957402E-3,2.263686918E-2
2.720000000E1,-7.669903910E-2,1.278317318E-2,1.771002118E-2
2.730000000E1,-7.882956797E-2,1.491370205E-2,1.211738291E-2
2.740000000E1,-1.022653855E-1,1.917475978E-2,2.197107891E-2
2.750000000E1,-8.282430959E-2,1.145159264E-2,1.464738594E-2
2.760000000E1,-8.735168342E-2,9.853695996E-3,1.984055005E-2
2.770000000E1,-7.310377165E-2,6.924218808E-3,1.717738897E-2
2.780000000E1,-8.269115153E-2,1.464738594E-2,2.170476280E-2
2.790000000E1,-4.793689944E-2,-3.994741620E-4,1.944107588E-2
2.800000000E1,-9.693906331E-2,1.211738291E-2,1.518001816E-2
2.810000000E1,-7.709851327E-2,1.997370810E-2,2.010686615E-2
2.820000000E1,-9.121326699E-2,1.757686313E-2,2.103897253E-2
2.830000000E1,-8.002799045E-2,1.358212151E-2,2.050634032E-2
2.840000000E1,-7.656588105E-2,1.265001513E-2,3.249056518E-2
2.850000000E1,-7.962851629E-2,1.331580540E-2,2.783003329E-2
2.860000000E1,-1.039964402E-1,2.170476280E-2,1.824265340E-2
2.870000000E1,-8.042746462E-2,8.655273510E-3,2.836266550E-2
2.880000000E1,-6.218481122E-2,1.411475372E-2,2.356897556E-2
2.890000000E1,-8.349009986E-2,1.890844367E-2,2.410160777E-2
2.900000000E1,-7.696535521E-2,9.720537942E-3,1.677791480E-2
2.910000000E1,-8.069378072E-2,8.388957402E-3,1.384843762E-2
2.920000000E1,-1.042627563E-1,2.170476280E-2,1.797633729E-2
2.930000000E1,-9.347695391E-2,1.265001513E-2,1.944107588E-2
2.940000000E1,-7.190534916E-2,8.388957402E-3,1.810949534E-2
2.950000000E1,-8.362325791E-2,1.624528259E-2,1.491370205E-2
2.960000000E1,-8.801747369E-2,1.464738594E-2,1.637844064E-2
2.970000000E1,-9.667274720E-2,1.398159567E-2,1.211738291E-2
2.980000000E1,-8.948221229E-2,2.024002421E-2,1.651159870E-2
2.990000000E1,-8.002799045E-2,1.198422486E-2,3.182477491E-2
3.000000000E1,-8.255799348E-2,1.771002118E-2,1.771002118E-2
3.010000000E1,-7.723167132E-2,1.051948627E-2,1.611212453E-2
3.020000000E1,-6.538060451E-2,9.054747672E-3,2.077265642E-2
3.030000000E1,-9.480853445E-2,1.344896345E-2,1.984055005E-2
3.040000000E1,-9.347695391E-2,1.371527956E-2,6.524744646E-3
3.050000000E1,-7.909588408E-2,1.597896648E-2,1.757686313E-2
3.060000000E1,-9.480853445E-2,2.103897253E-2,1.664475675E-2
3.070000000E1,-6.870955586E-2,7.723167132E-3,1.358212151E-2
3.080000000E1,-8.082693878E-2,1.158475070E-2,1.930791783E-2
3.090000000E1,-7.390271997E-2,1.651159870E-2,1.837581145E-2
3.100000000E1,-8.735168342E-2,1.704423091E-2,1.624528259E-2
3.110000000E1,-5.499427630E-2,9.321063780E-3,1.198422486E-2
3.120000000E1,-5.912217598E-2,6.258428538E-3,3.315635545E-2
3.130000000E1,-9.640643110E-2,1.850896951E-2,1.371527956E-2
3.140000000E1,-6.937534613E-2,1.318264735E-2,1.518001816E-2
3.150000000E1,-7.550061662E-2,8.388957402E-3,2.117213059E-2
3.160000000E1,-7.097324278E-2,1.504686010E-2,1.917475978E-2
3.170000000E1,-9.946906634E-2,1.984055005E-2,1.358212151E-2
3.180000000E1,-6.831008170E-2,1.012001210E-2,3.209109101E-2
3.190000000E1,-8.908273813E-2,1.065264432E-2,1.451422789E-2
3.200000000E1,-6.870955586E-2,1.171790875E-2,9.587379888E-3
3.210000000E1,-8.535431261E-2,1.304948929E-2,1.504686010E-2
3.220000000E1,-7.616640689E-2,6.657902700E-3,1.944107588E-2
3.230000000E1,-8.508799651E-2,1.251685708E-2,8.522115456E-3
3.240000000E1,-1.038632821E-1,1.717738897E-2,1.571265037E-2
3.250000000E1,-7.709851327E-2,1.597896648E-2,1.584580843E-2
3.260000000E1,-7.123955889E-2,1.304948929E-2,1.691107286E-2
3.270000000E1,-7.749798743E-2,1.318264735E-2,2.596582053E-2
3.280000000E1,-6.804376559E-2,4.394215782E-3,2.103897253E-2
3.290000000E1,-8.402273207E-2,1.531317621E-2,1.238369902E-2
3.300000000E1,-9.747169553E-2,1.584580843E-2,1.731054702E-2
3.310000000E1,-7.683219716E-2,1.597896648E-2,-3.994741620E-4
3.320000000E1,-7.856325186E-2,1.012001210E-2,1.704423091E-2
3.330000000E1,-7.723167132E-2,5.858954376E-3,1.584580843E-2
3.340000000E1,-6.285060149E-2,1.637844064E-2,2.197107891E-2
3.350000000E1,-7.030745251E-2,2.796319134E-3,1.518001816E-2
3.360000000E1,-9.321063780E-2,1.997370810E-2,2.343581750E-2
3.370000000E1,-1.162469811E-1,2.769687523E-2,7.057376862E-3
3.380000000E1,-8.415589013E-2,1.025317016E-2,1.930791783E-2
3.390000000E1,-8.588694483E-2,1.624528259E-2,9.853695996E-3
3.400000000E1,-8.535431261E-2,9.587379888E-3,2.010686615E-2
3.410000000E1,-7.496798440E-2,1.478054399E-2,2.223739502E-2
3.420000000E1,-6.325007565E-2,3.595267458E-3,2.330265945E-2
3.430000000E1,-8.229167737E-2,1.398159567E-2,2.090581448E-2
3.440000000E1,-8.575378678E-2,1.784317924E-2,1.384843762E-2
3.450000000E1,-7.962851629E-2,7.989483240E-3,1.118527654E-2
3.460000000E1,-1.065264432E-1,2.303634334E-2,1.225054097E-2
3.470000000E1,-8.162588710E-2,7.723167132E-3,1.291633124E-2
3.480000000E1,-6.258428538E-2,5.060006052E-3,1.957423394E-2
3.490000000E1,-9.973538245E-2,1.850896951E-2,1.704423091E-2
3.500000000E1,-8.548747067E-2,1.637844064E-2,1.251685708E-2
3.510000000E1,-8.575378678E-2,1.664475675E-2,1.757686313E-2
3.520000000E1,-8.016114851E-2,7.590009078E-3,1.797633729E-2
3.530000000E1,-4.820321555E-2,-2.663161080E-4,3.222424907E-2
3.540000000E1,-1.075917076E-1,1.304948929E-2,1.850896951E-2
3.550000000E1,-5.725796322E-2,1.464738594E-2,2.197107891E-2
3.560000000E1,-9.520800861E-2,1.504686010E-2,1.664475675E-2
3.570000000E1,-6.977482030E-2,7.456851024E-3,2.103897253E-2
3.580000000E1,-1.095890784E-1,1.917475978E-2,1.438106983E-2
3.590000000E1,-9.054747672E-2,1.837581145E-2,2.889529772E-2
3.600000000E1,-7.736482937E-2,1.358212151E-2,1.424791178E-2
3.610000000E1,-9.480853445E-2,1.744370507E-2,1.438106983E-2
3.620000000E1,-7.376956192E-2,8.655273510E-3,2.024002421E-2
3.630000000E1,-7.896272602E-2,1.025317016E-2,2.543318831E-2
3.640000000E1,-5.938849208E-2,1.651159870E-2,1.904160172E-2
3.650000000E1,-4.167847090E-2,4.394215782E-3,4.074636452E-2
3.660000000E1,-6.751113338E-2,5.193164106E-3,9.054747672E-3
3.670000000E1,-7.257113943E-2,1.491370205E-2,1.731054702E-2
3.680000000E1,-9.693906331E-2,1.171790875E-2,1.131843459E-2
3.690000000E1,-1.004011727E-1,2.130528864E-2,1.344896345E-2
3.700000000E1,-1.017327533E-1,1.278317318E-2,1.025317016E-2
3.710000000E1,-7.416903608E-2,1.291633124E-2,2.676476885E-2
3.720000000E1,-6.870955586E-2,1.291633124E-2,1.597896648E-2
3.730000000E1,-9.254484753E-2,1.837581145E-2,1.278317318E-2
3.740000000E1,-7.856325186E-2,1.158475070E-2,1.837581145E-2
3.750000000E1,-9.720537942E-2,1.518001816E-2,1.518001816E-2
3.760000000E1,-8.828378980E-2,8.788431564E-3,2.090581448E-2
3.770000000E1,-6.791060754E-2,1.997370810E-3,2.210423696E-2
3.780000000E1,-7.123955889E-2,2.929477188E-3,1.291633124E-2
3.790000000E1,-8.681905121E-2,1.717738897E-2,1.012001210E-2
3.800000000E1,-8.602010288E-2,1.637844064E-2,1.597896648E-2
3.810000000E1,-9.054747672E-2,1.850896951E-2,1.704423091E-2
3.820000000E1,-1.030643338E-1,1.651159870E-2,1.584580843E-2
3.830000000E1,-7.510114246E-2,1.238369902E-2,2.223739502E-2
3.840000000E1,-8.948221229E-2,1.091896043E-2,1.025317016E-2
3.850000000E1,-8.588694483E-2,1.850896951E-2,1.238369902E-2
