"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
2.290000000E1,3.985420556E-1,3.328951350E-3,2.436792388E-2
2.300000000E1,3.113235303E-1,9.853695996E-3,1.757686313E-2
2.310000000E1,2.818956003E-1,-1.544633426E-2,2.463423999E-2
2.320000000E1,2.041312968E-1,7.456851024E-3,1.904160172E-2
2.330000000E1,1.900165431E-1,4.127899674E-3,2.077265642E-2
2.340000000E1,1.996039229E-1,-4.793689944E-3,1.704423091E-2
2.350000000E1,2.091913028E-1,1.225054097E-2,2.090581448E-2
2.360000000E1,2.483397707E-1,7.456851024E-3,2.316950140E-2
2.370000000E1,2.792324392E-1,2.037318226E-2,1.837581145E-2
2.380000000E1,3.589941136E-1,5.725796322E-3,2.103897253E-2
2.390000000E1,4.161189188E-1,1.970739199E-2,1.557949232E-2
2.400000000E1,4.755074108E-1,1.850896951E-2,1.531317621E-2
2.410000000E1,5.443501248E-1,-3.994741620E-3,1.784317924E-2
2.420000000E1,5.523396080E-1,1.984055005E-2,1.970739199E-2
2.430000000E1,5.866943859E-1,1.078580237E-2,1.624528259E-2
2.440000000E1,6.165217900E-1,-1.784317924E-2,1.837581145E-2
2.450000000E1,5.538043466E-1,6.657902700E-3,1.771002118E-2
2.460000000E1,5.403553831E-1,-2.929477188E-3,2.210423696E-2
2.470000000E1,4.491421161E-1,1.597896648E-2,2.010686615E-2
2.480000000E1,3.842941438E-1,2.396844972E-3,2.157160475E-2
2.490000000E1,3.299656578E-1,1.331580540E-4,2.303634334E-2
2.500000000E1,2.503371415E-1,2.463423999E-2,2.370213361E-2
2.510000000E1,2.265018499E-1,7.456851024E-3,2.223739502E-2
2.520000000E1,2.114549898E-1,1.198422486E-3,1.837581145E-2
2.530000000E1,1.948102330E-1,1.824265340E-2,1.810949534E-2
2.540000000E1,2.103897253E-1,1.118527654E-2,1.744370507E-2
2.550000000E1,2.302302754E-1,2.263686918E-2,2.277002723E-2
2.560000000E1,2.649845275E-1,1.424791178E-2,9.187905726E-3
2.570000000E1,3.181145910E-1,1.784317924E-2,1.291633124E-2
2.580000000E1,3.695135998E-1,3.555320042E-2,1.557949232E-2
2.590000000E1,4.788363622E-1,7.723167132E-3,2.756371718E-2
