"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
2.530000000E1,-3.131877430E-1,2.756371718E-2,-6.657902700E-3
2.540000000E1,-3.174488007E-1,3.089266853E-2,-9.054747672E-3
2.550000000E1,-2.990729893E-1,2.490055610E-2,-1.331580540E-4
2.560000000E1,-3.435477793E-1,3.235740712E-2,-8.388957402E-3
2.570000000E1,-3.045324695E-1,2.663161080E-2,-8.255799348E-3
2.580000000E1,-3.247724937E-1,2.996056215E-2,-1.225054097E-2
2.590000000E1,-2.969424604E-1,1.850896951E-2,-1.731054702E-2
2.600000000E1,-3.326288189E-1,2.969424604E-2,-8.921589618E-3
2.610000000E1,-3.045324695E-1,2.423476583E-2,-3.728425512E-3
2.620000000E1,-3.091930014E-1,3.129214269E-2,3.861583566E-3
2.630000000E1,-3.315635545E-1,3.328951350E-2,-5.858954376E-3
2.640000000E1,-3.187803813E-1,3.675162290E-2,-4.660531890E-3
2.650000000E1,-3.071956306E-1,2.996056215E-2,-4.261057728E-3
2.660000000E1,-3.278351289E-1,3.368898766E-2,-2.063949837E-2
2.670000000E1,-3.090598433E-1,2.796319134E-2,-1.331580540E-2
2.680000000E1,-3.054645759E-1,2.543318831E-2,-7.989483240E-3
2.690000000E1,-3.327619769E-1,2.996056215E-2,-1.078580237E-2
2.700000000E1,-3.273024967E-1,2.649845275E-2,9.321063780E-4
2.710000000E1,-3.273024967E-1,3.914846788E-2,-2.530003026E-3
2.720000000E1,-3.018693084E-1,2.902845577E-2,-3.062635242E-3
2.730000000E1,-3.029345729E-1,2.503371415E-2,-6.657902700E-3
2.740000000E1,-3.151851138E-1,2.503371415E-2,-7.989483240E-3
2.750000000E1,-3.327619769E-1,3.488741015E-2,-1.997370810E-3
2.760000000E1,-3.207777521E-1,2.743055912E-2,-9.853695996E-3
2.770000000E1,-3.435477793E-1,3.635214874E-2,-1.225054097E-2
2.780000000E1,-3.181145910E-1,2.996056215E-2,-9.187905726E-3
2.790000000E1,-3.149187977E-1,2.410160777E-2,-3.462109404E-3
2.800000000E1,-3.283677612E-1,3.435477793E-2,-7.323692970E-3
2.810000000E1,-3.134540591E-1,2.876213966E-2,-7.590009078E-3
2.820000000E1,-3.331614511E-1,3.328951350E-2,-1.398159567E-2
2.830000000E1,-3.178482749E-1,2.250371113E-2,-1.464738594E-3
2.840000000E1,-3.419498827E-1,3.488741015E-2,-1.930791783E-2
2.850000000E1,-3.059972081E-1,3.315635545E-2,1.065264432E-3
2.860000000E1,-2.784334909E-1,2.170476280E-2,1.424791178E-2
2.870000000E1,-3.340935575E-1,3.275688128E-2,-7.456851024E-3
2.880000000E1,-3.127882688E-1,2.703108496E-2,-1.478054399E-2
2.890000000E1,-3.038666792E-1,2.982740410E-2,-1.864212756E-3
2.900000000E1,-3.327619769E-1,3.488741015E-2,-4.660531890E-3
2.910000000E1,-3.247724937E-1,3.328951350E-2,-1.424791178E-2
